"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
27,"Travel_Frequently","Research & Development",12,3,4,"Male",3,1,4,"L","Y",3,"Y","Research and Design Specialists",2580,6297,6,"No",13,3,0,"L",6,"Y",2,4,2,1,2,74
30,"Travel_Rarely","Research & Development",24,4,2,"Female",3,3,2,"L","N",2,"Y","Manager",11916,25927,1,"Yes",23,4,2,"L",9,"Y",3,9,1,0,8,50
29,"Travel_Rarely","Research & Development",1,3,3,"Male",3,2,4,"H","Y",2,"Y","Customercare Representative",6623,4204,3,"Yes",11,2,2,"L",6,"Y",3,6,0,1,0,65
28,"Non-Travel","Production",8,3,3,"Female",1,2,1,"L","Y",3,"Y","Machinists",6674,16392,7,"No",11,1,3,"H",10,"N",3,9,8,7,5,47
40,"Travel_Rarely","Sales",9,2,4,"Female",3,2,4,"H","N",3,"Y","Sales Executive",5715,22553,7,"No",12,3,2,"H",8,"Y",3,5,4,1,3,74
39,"Travel_Rarely","Research & Development",20,3,2,"Female",3,3,1,"L","N",3,"Y","Manufacturing Director",8376,9150,8,"No",18,4,0,"H",9,"Y",3,2,0,2,2,51
33,"Travel_Rarely","Sales",22,3,4,"Female",3,1,1,"L","Y",3,"N","Sales Representative",2851,9150,1,"Yes",13,2,0,"L",1,"N",3,1,0,0,0,38
46,"Travel_Frequently","Finance",8,3,1,"Male",3,3,2,"L","Y",1,"Y","Accountant",8608,9469,4,"No",16,2,1,"H",10,"Y",2,7,3,2,6,53
29,"Travel_Rarely","Finance",10,4,2,"Female",2,2,4,"L","N",1,"Y","Accountant",8270,9097,2,"Yes",16,1,1,"H",8,"N",1,9,5,3,7,43
26,"Travel_Frequently","Research & Development",21,1,3,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",3102,6582,0,"No",22,3,0,"L",7,"N",3,6,4,0,4,45
28,"Travel_Rarely","Sales",7,4,2,"Female",3,2,2,"L","N",3,"N","Sales Executive",4779,3698,7,"Yes",20,1,0,"L",8,"N",3,8,7,7,5,44
39,"Travel_Rarely","Finance",21,3,2,"Male",3,2,2,"L","Y",2,"Y","Accountant",9343,10277,1,"No",20,2,1,"L",9,"Y",1,10,6,2,3,67
35,"Travel_Rarely","Production",25,4,3,"Male",2,1,1,"L","N",1,"N","Machinists",3743,10074,2,"Yes",24,4,1,"L",5,"N",1,4,2,0,2,34
38,"Travel_Rarely","Research & Development",8,2,2,"Male",3,1,2,"L","Y",1,"Y","Research and Design Specialists",4771,14293,8,"No",19,4,2,"L",10,"Y",4,5,2,0,3,57
52,"Travel_Rarely","IT_Support",1,3,1,"Male",4,4,3,"L","N",2,"Y","IT specialists",8109,8920,7,"No",19,4,1,"H",8,"N",2,3,3,3,7,36
26,"Travel_Rarely","IT_Support",4,3,1,"Male",3,4,4,"L","Y",3,"Y","IT specialists",9287,10216,9,"Yes",19,4,0,"L",6,"Y",2,2,6,3,6,71
27,"Travel_Rarely","Research & Development",24,3,3,"Female",3,1,2,"H","N",3,"Y","Research and Design Specialists",2478,20938,1,"Yes",12,2,0,"L",4,"Y",2,4,3,1,2,52
35,"Travel_Rarely","Finance",17,3,2,"Female",3,3,3,"H","Y",3,"Y","Accountant",8184,9002,2,"Yes",20,2,0,"L",6,"Y",3,2,5,1,2,51
46,"Travel_Rarely","Sales",3,2,2,"Female",3,3,4,"H","N",2,"Y","Sales Executive",10453,2137,1,"No",25,3,3,"H",24,"Y",3,24,13,15,7,82
37,"Non-Travel","Research & Development",12,2,3,"Male",2,2,4,"L","N",3,"N","Customercare Representative",5163,15850,5,"No",14,4,1,"L",17,"Y",4,1,0,0,0,42
49,"Travel_Rarely","Finance",5,4,1,"Male",3,3,1,"L","Y",1,"Y","Accountant",9898,10888,2,"No",17,2,1,"L",6,"N",1,2,2,1,2,82
30,"Travel_Rarely","Production",20,3,4,"Male",1,1,2,"H","Y",2,"Y","Machinists",3833,24375,6,"No",21,3,2,"H",7,"Y",3,2,2,0,2,73
29,"Travel_Frequently","Sales",6,3,3,"Female",3,1,4,"H","Y",3,"Y","Customercare Representative",2157,18203,3,"No",15,2,1,"L",3,"Y",3,3,1,0,2,63
45,"Non-Travel","Research & Development",13,2,1,"Male",2,4,4,"H","N",2,"Y","Manager",16792,20462,9,"No",23,4,1,"H",22,"Y",3,20,8,11,8,69
40,"Travel_Rarely","Finance",24,3,2,"Male",2,3,1,"L","Y",2,"Y","Accountant",9106,10017,7,"Yes",20,4,1,"L",8,"Y",3,9,2,1,3,66
21,"Travel_Rarely","Sales",8,1,3,"Male",3,1,2,"L","Y",1,"Y","Sales Representative",2380,25479,4,"Yes",11,4,0,"L",2,"Y",3,2,2,1,2,53
54,"Travel_Rarely","Research & Development",25,3,3,"Female",3,3,2,"H","Y",1,"Y","Manufacturing Director",10739,13943,5,"No",11,3,1,"L",22,"Y",3,10,7,0,8,54
24,"Travel_Rarely","Research & Development",18,2,2,"Male",2,2,3,"L","Y",1,"Y","Customercare Representative",4617,14120,8,"No",12,2,0,"L",4,"Y",2,4,3,1,2,71
32,"Travel_Rarely","Sales",23,1,3,"Male",3,2,4,"H","Y",2,"Y","Sales Executive",4078,20497,7,"Yes",13,1,3,"H",4,"Y",2,3,2,1,2,79
33,"Travel_Rarely","Research & Development",6,4,3,"Female",2,1,2,"L","N",3,"N","Research and Design Specialists",2622,13248,6,"No",21,4,0,"L",7,"N",3,3,2,1,1,48
53,"Travel_Rarely","Research & Development",6,2,4,"Female",3,5,1,"H","Y",3,"Y","Manager",18606,18640,8,"No",18,2,1,"L",26,"N",3,7,7,4,7,23
22,"Travel_Rarely","Production",1,1,3,"Female",3,1,2,"L","N",2,"Y","Machinists",2398,15999,1,"Yes",17,3,0,"H",1,"Y",3,1,0,0,0,68
55,"Travel_Rarely","Research & Development",19,4,4,"Male",3,2,4,"H","N",3,"Y","Customercare Representative",4035,16143,4,"Yes",16,2,0,"H",4,"Y",3,3,2,1,2,80
30,"Travel_Rarely","Sales",14,1,4,"Male",3,2,2,"H","N",2,"Y","Sales Executive",5301,2939,3,"No",15,3,2,"H",4,"Y",2,2,1,2,2,54
35,"Travel_Rarely","Finance",16,4,1,"Male",2,3,2,"L","Y",3,"Y","Accountant",9881,10869,4,"Yes",16,2,0,"L",8,"N",2,8,5,3,7,85
46,"Travel_Rarely","Sales",20,3,1,"Female",4,4,2,"L","Y",1,"Y","Sales Executive",13225,7739,9,"No",12,4,1,"H",25,"N",3,19,17,2,8,42
39,"Travel_Rarely","Sales",6,5,1,"Male",4,3,2,"L","Y",3,"Y","Sales Executive",7880,2560,7,"No",18,4,0,"H",9,"Y",3,8,7,0,7,72
49,"Travel_Rarely","Research & Development",18,3,2,"Male",2,3,2,"H","N",2,"Y","Customercare Representative",10965,12066,8,"No",24,3,0,"H",26,"Y",3,5,2,0,0,68
53,"Travel_Rarely","Sales",3,2,3,"Male",3,4,4,"H","Y",3,"Y","Manager",14852,13938,3,"No",13,3,1,"H",22,"Y",4,17,13,15,2,97
36,"Travel_Rarely","Research & Development",21,3,4,"Female",3,1,2,"L","N",2,"N","Research and Design Specialists",2543,11868,4,"No",13,2,1,"L",6,"N",3,2,2,2,2,49
41,"Travel_Rarely","Research & Development",5,2,4,"Female",3,2,2,"L","Y",1,"Y","Manufacturing Director",5003,23371,9,"No",14,2,0,"L",8,"Y",3,2,2,2,1,57
35,"Travel_Rarely","Research & Development",6,3,4,"Female",2,3,2,"H","N",2,"Y","Manufacturing Director",10685,23457,2,"Yes",20,2,1,"L",17,"N",3,17,14,5,15,43
49,"Travel_Rarely","Research & Development",18,1,3,"Female",2,4,1,"L","Y",2,"Y","Customercare Representative",13966,11652,3,"Yes",19,2,1,"L",30,"N",3,15,11,2,12,47
32,"Travel_Rarely","Production",17,3,3,"Female",3,1,2,"L","N",1,"N","Machinists",2370,3956,1,"No",13,3,1,"L",8,"N",3,8,0,0,7,45
45,"Travel_Rarely","Research & Development",9,3,3,"Male",4,5,4,"H","Y",2,"N","Manager",19202,15970,0,"No",11,3,1,"H",25,"Y",3,24,0,1,7,64
24,"Travel_Frequently","Production",5,3,2,"Male",3,1,1,"H","N",2,"N","Machinists",3172,16998,9,"Yes",11,3,0,"L",4,"N",2,0,0,0,0,27
46,"Travel_Rarely","Research & Development",18,4,3,"Male",3,5,2,"L","Y",1,"N","Research Director",19328,14218,1,"Yes",17,3,1,"H",24,"Y",3,2,1,2,2,60
41,"Travel_Rarely","Research & Development",1,3,1,"Male",3,1,2,"L","N",1,"N","Research and Design Specialists",2451,4609,4,"No",12,1,1,"L",13,"N",3,9,8,1,8,43
53,"Travel_Rarely","IT_Support",13,4,2,"Male",3,3,1,"L","Y",3,"Y","IT specialists",5782,6360,7,"No",17,3,1,"H",5,"Y",3,8,2,2,7,57
34,"Travel_Rarely","Research & Development",7,2,4,"Female",3,1,1,"L","N",1,"N","Research and Design Specialists",2311,5711,2,"No",15,4,0,"L",9,"N",3,3,2,1,2,31
41,"Travel_Rarely","Sales",16,3,4,"Male",3,3,3,"L","N",3,"Y","Sales Executive",9241,15869,1,"No",12,2,0,"L",10,"Y",3,10,8,8,7,76
30,"Travel_Rarely","Sales",1,3,4,"Female",2,2,2,"H","N",3,"Y","Sales Executive",6118,5431,1,"No",13,3,3,"L",10,"Y",3,10,9,1,2,54
29,"Travel_Frequently","Production",20,1,4,"Male",3,1,4,"L","Y",3,"Y","Machinists",3812,7003,3,"No",13,2,0,"H",11,"Y",4,11,8,3,10,64
52,"Travel_Rarely","Sales",7,4,1,"Male",2,3,1,"H","Y",3,"Y","IT specialists",10266,11293,3,"No",15,1,1,"H",10,"Y",3,3,2,1,2,70
35,"Travel_Rarely","Production",11,3,2,"Male",3,1,2,"L","N",3,"N","Machinists",3917,9541,7,"No",20,1,1,"L",3,"N",2,3,2,1,2,41
40,"Travel_Rarely","Production",3,2,3,"Female",3,1,4,"L","Y",2,"Y","Machinists",3377,25605,4,"No",17,4,1,"H",7,"Y",2,4,3,0,2,63
45,"Travel_Frequently","Research & Development",14,3,2,"Female",3,5,2,"L","Y",3,"Y","Manager",18061,13035,4,"No",22,3,0,"H",22,"N",3,0,0,0,0,48
38,"Travel_Rarely","Research & Development",3,1,3,"Female",3,1,4,"H","N",1,"Y","Research and Design Specialists",2619,14561,1,"No",17,4,0,"L",8,"Y",2,0,0,0,0,64
41,"Travel_Rarely","Sales",9,3,4,"Female",3,3,4,"H","N",2,"Y","Manager",13591,14674,3,"Yes",18,3,0,"H",16,"Y",3,1,0,0,0,74
34,"Travel_Frequently","Research & Development",21,4,4,"Male",3,1,2,"H","N",3,"Y","Research and Design Specialists",2996,20284,4,"No",14,3,2,"H",10,"Y",3,4,3,1,3,73
35,"Travel_Rarely","Research & Development",10,3,4,"Female",2,3,2,"L","N",3,"Y","Customercare Representative",8606,21195,7,"No",19,4,0,"H",11,"Y",1,11,8,3,3,60
44,"Travel_Frequently","Sales",6,2,2,"Female",3,3,1,"H","Y",3,"N","Manufacturing Director",NA,5504,6,"No",19,2,1,"H",10,"N",2,6,4,3,3,68
31,"Travel_Rarely","Research & Development",17,1,3,"Male",3,3,2,"H","N",2,"N","Manufacturing Director",10648,14394,1,"No",25,4,1,"L",13,"Y",4,13,8,0,8,60
41,"Travel_Rarely","Research & Development",15,2,2,"Female",4,1,4,"L","Y",1,"Y","Research and Design Specialists",3376,18863,1,"No",13,3,0,"H",10,"Y",3,10,6,0,8,82
33,"Travel_Frequently","Research & Development",25,4,4,"Female",3,1,2,"H","Y",3,"Y","Research and Design Specialists",2909,23159,1,"Yes",11,3,0,"L",8,"Y",3,8,7,3,0,52
21,"Travel_Rarely","Sales",18,1,2,"Male",3,1,2,"L","Y",2,"N","Sales Representative",2679,4567,8,"No",13,2,0,"H",1,"N",3,1,0,1,0,48
42,"Travel_Rarely","Production",19,3,3,"Male",2,1,2,"L","Y",3,"Y","Machinists",4841,24052,1,"No",14,2,1,"H",4,"Y",3,1,0,0,0,70
35,"Travel_Rarely","Research & Development",14,1,4,"Female",3,2,2,"L","Y",3,"Y","Customercare Representative",4014,19170,6,"Yes",25,4,1,"L",10,"Y",1,10,6,0,7,53
50,"Travel_Rarely","Research & Development",24,3,4,"Male",3,4,2,"H","Y",3,"Y","Manufacturing Director",13973,4161,7,"Yes",18,4,1,"L",22,"Y",3,12,11,1,5,54
55,"Travel_Rarely","Research & Development",14,3,4,"Male",3,5,1,"L","N",2,"Y","Manager",19859,21199,7,"Yes",13,4,1,"L",24,"N",3,5,2,1,4,32
33,"Non-Travel","Production",16,2,2,"Male",2,1,2,"L","Y",1,"Y","Machinists",2008,20439,9,"No",12,3,3,"L",1,"Y",2,1,1,0,0,62
37,"Travel_Frequently","Production",25,3,1,"Male",3,1,1,"L","N",2,"Y","Production Supervisors",6698,7368,5,"No",18,4,0,"L",5,"Y",3,6,6,1,4,38
53,"Travel_Rarely","Production",3,4,1,"Male",4,2,4,"L","N",1,"Y","Production Supervisors",6318,6950,3,"Yes",20,1,1,"H",6,"Y",3,2,2,2,3,40
33,"Travel_Frequently","Research & Development",9,4,1,"Female",2,2,2,"H","N",1,"N","Research and Design Specialists",4508,3129,8,"No",22,2,0,"L",14,"N",3,13,7,3,8,36
31,"Travel_Rarely","Research & Development",25,2,2,"Female",3,2,3,"H","N",2,"Y","Manufacturing Director",4306,4156,1,"No",12,2,1,"H",13,"Y",1,13,10,3,12,71
29,"Travel_Rarely","Sales",6,3,3,"Male",2,2,2,"L","Y",1,"Y","Sales Executive",5869,23413,7,"No",11,3,0,"L",8,"Y",3,5,2,1,4,66
26,"Travel_Rarely","Sales",7,2,1,"Male",3,2,2,"L","N",1,"N","Sales Executive",4306,4267,5,"No",12,1,2,"L",8,"N",3,0,0,0,0,44
42,"Travel_Frequently","Research & Development",10,3,2,"Male",3,5,2,"H","Y",1,"N","Manager",18430,16225,3,"No",13,2,1,"L",24,"Y",2,24,7,14,9,61
41,"Travel_Rarely","Sales",2,1,3,"Male",3,3,2,"H","N",2,"Y","Sales Executive",8189,21196,3,"Yes",13,3,1,"H",12,"Y",3,9,7,0,7,68
48,"Travel_Rarely","Finance",12,4,2,"Female",3,3,2,"L","Y",1,"Y","Accountant",8289,9118,9,"Yes",18,3,0,"H",7,"Y",3,8,3,3,5,79
27,"Travel_Rarely","Production",19,1,2,"Male",3,1,4,"H","N",3,"Y","Machinists",2099,7679,8,"No",14,2,0,"H",6,"Y",4,5,0,1,4,65
38,"Travel_Rarely","Sales",3,3,3,"Male",3,2,3,"H","N",3,"Y","Sales Executive",9924,12355,6,"No",11,4,1,"H",10,"Y",3,9,8,7,7,76
31,"Travel_Rarely","Research & Development",4,4,4,"Male",3,1,1,"L","Y",3,"Y","Research and Design Specialists",2356,14871,5,"Yes",19,2,1,"L",8,"Y",3,6,4,0,2,51
49,"Travel_Rarely","Research & Development",23,4,4,"Male",2,5,2,"L","N",2,"N","Research Director",19502,2125,5,"Yes",17,3,1,"L",31,"N",3,31,9,0,9,46
47,"Travel_Rarely","Production",6,4,2,"Female",3,1,2,"L","Y",1,"Y","Machinists",2105,5411,2,"No",12,3,0,"H",7,"Y",3,2,2,2,0,61
37,"Travel_Rarely","Research & Development",13,3,3,"Male",3,2,2,"L","Y",3,"N","Manufacturing Director",5768,26493,3,"No",17,1,3,"L",9,"N",2,4,3,0,2,19
36,"Travel_Rarely","Finance",5,4,1,"Male",3,3,1,"L","Y",3,"Y","Accountant",8424,9266,7,"No",18,2,0,"L",5,"N",1,4,2,1,6,73
53,"Travel_Frequently","Finance",9,4,2,"Female",2,2,4,"H","N",2,"Y","Accountant",9097,10007,2,"No",17,2,0,"L",5,"N",3,8,5,2,2,36
38,"Travel_Frequently","Research & Development",12,3,4,"Male",4,1,2,"H","N",3,"Y","Research and Design Specialists",2610,15748,3,"No",11,4,3,"L",4,"Y",3,4,2,0,3,72
39,"Travel_Rarely","Research & Development",11,1,1,"Male",3,2,2,"L","N",3,"N","Research and Design Specialists",4108,5340,1,"No",13,1,0,"L",18,"Y",3,7,7,1,7,50
31,"Travel_Rarely","Research & Development",8,4,4,"Male",3,2,2,"H","N",1,"Y","Manufacturing Director",6179,21057,7,"Yes",15,4,2,"H",10,"N",2,10,2,6,7,44
31,"Travel_Frequently","Sales",6,4,1,"Female",3,3,2,"L","Y",3,"N","Sales Executive",9637,8277,4,"No",14,4,2,"H",9,"Y",3,3,2,2,2,62
27,"Non-Travel","Sales",21,1,3,"Male",3,2,1,"H","N",3,"Y","Sales Executive",6349,22107,0,"Yes",13,4,1,"L",6,"Y",3,5,4,1,4,58
42,"Travel_Rarely","Production",10,3,4,"Male",3,1,2,"L","Y",3,"Y","Machinists",3968,13624,4,"No",13,4,0,"H",8,"Y",3,0,0,0,0,78
28,"Travel_Frequently","Finance",21,4,1,"Male",3,3,2,"L","N",2,"Y","Accountant",9028,9931,3,"No",17,1,1,"L",7,"N",1,2,6,3,7,27
31,"Travel_Rarely","Research & Development",10,4,3,"Male",3,1,2,"H","Y",3,"Y","Research and Design Specialists",2501,18775,1,"No",17,2,0,"H",1,"Y",3,1,1,1,0,61
29,"Travel_Rarely","Sales",23,3,2,"Female",2,1,2,"H","N",3,"N","Sales Representative",2800,23522,9,"Yes",19,3,3,"L",5,"N",3,3,2,0,2,49
44,"Travel_Frequently","Production",8,3,4,"Male",3,1,1,"H","N",3,"Y","Machinists",3161,19920,3,"Yes",22,4,1,"L",19,"Y",1,1,0,0,0,56
27,"Travel_Rarely","Research & Development",8,4,4,"Female",3,1,1,"H","Y",3,"N","Research and Design Specialists",2394,25681,8,"Yes",13,4,0,"L",8,"N",3,8,2,7,7,27
38,"Travel_Frequently","Human Resources",11,4,3,"Male",3,2,4,"L","N",3,"Y","Human Resources",6077,14814,3,"No",11,3,0,"H",10,"Y",3,6,3,1,2,64
25,"Travel_Rarely","Sales",25,3,3,"Male",2,2,2,"H","N",1,"Y","Sales Executive",5744,26959,1,"Yes",11,4,0,"H",6,"N",3,6,4,0,3,69
31,"Travel_Rarely","Research & Development",25,3,1,"Female",2,1,2,"H","Y",2,"N","Research and Design Specialists",1261,22262,7,"No",12,3,0,"H",1,"N",4,1,0,0,0,42
25,"Travel_Rarely","Human Resources",25,3,3,"Female",3,1,4,"L","Y",2,"Y","Human Resources",2187,19655,6,"No",14,3,0,"L",6,"Y",3,2,0,1,2,65
48,"Travel_Rarely","Research & Development",19,4,3,"Male",2,3,4,"L","Y",1,"Y","Customercare Representative",10999,22245,1,"No",14,2,0,"L",27,"Y",3,15,11,4,8,69
32,"Non-Travel","Sales",24,4,3,"Male",3,2,2,"L","N",3,"N","Sales Executive",4465,12069,0,"No",18,1,0,"L",4,"N",3,3,2,2,2,46
34,"Travel_Frequently","Research & Development",5,4,4,"Male",2,2,2,"L","N",2,"Y","Customercare Representative",5063,15332,9,"No",14,2,1,"H",8,"Y",2,8,2,7,7,52
39,"Travel_Frequently","Research & Development",9,3,1,"Female",3,2,1,"L","N",3,"Y","Manufacturing Director",5042,3140,1,"No",13,4,0,"L",10,"Y",1,9,2,3,8,56
40,"Non-Travel","Sales",24,3,2,"Female",4,4,1,"L","N",1,"Y","Sales Executive",13194,17071,7,"Yes",16,4,0,"L",22,"N",2,1,0,0,0,29
41,"Travel_Rarely","Sales",16,2,2,"Female",3,1,1,"L","N",3,"N","Sales Representative",3140,21728,1,"Yes",22,4,0,"L",4,"N",2,4,3,0,2,22
29,"Travel_Rarely","Research & Development",22,4,2,"Male",2,3,2,"H","N",2,"Y","Research Director",11935,21526,1,"No",18,3,0,"H",10,"Y",3,10,2,0,7,70
39,"Travel_Rarely","Human Resources",24,3,4,"Female",2,2,3,"L","Y",3,"Y","Human Resources",5204,7790,3,"No",11,3,2,"H",13,"Y",3,5,4,0,4,83
