"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
36,"Travel_Rarely","Research & Development",24,4,3,"Female",3,2,2,"L","Y",2,"Y","Manufacturing Director",5410,2323,4,"Yes",11,4,0,"L",18,"Y",3,16,14,5,12,61
50,"Travel_Frequently","Human Resources",3,3,1,"Male",3,5,3,"H","N",1,"Y","Manager",18200,7999,5,"No",11,3,1,"H",32,"Y",3,32,5,10,7,86
43,"Travel_Rarely","Production",24,3,4,"Male",4,1,2,"L","Y",1,"N","Machinists",4876,5855,3,"No",12,3,1,"H",8,"N",3,6,4,0,2,49
29,"Travel_Rarely","Research & Development",20,3,3,"Male",3,1,2,"H","N",3,"Y","Research and Design Specialists",2340,22673,1,"No",19,1,0,"L",6,"Y",3,6,5,1,5,57
41,"Travel_Rarely","Sales",16,2,2,"Female",3,1,1,"L","N",3,"N","Sales Representative",3140,21728,1,"Yes",22,4,0,"L",4,"N",2,4,3,0,2,22
26,"Non-Travel","Sales",21,2,2,"Male",1,2,1,"H","N",1,"N","Sales Executive",4969,21813,1,"No",18,4,0,"L",7,"N",3,2,2,2,2,47
28,"Travel_Rarely","Research & Development",24,2,4,"Female",3,1,2,"H","N",3,"Y","Research and Design Specialists",3310,4488,1,"No",21,4,0,"H",5,"Y",3,5,3,0,2,68
52,"Travel_Rarely","Sales",15,3,2,"Male",3,3,1,"H","Y",3,"Y","Sales Executive",8446,21534,4,"Yes",19,3,0,"H",10,"N",2,8,7,7,7,29
49,"Travel_Rarely","Production",13,4,1,"Male",3,3,3,"H","Y",1,"Y","IT specialists",8760,9636,1,"Yes",16,1,1,"L",6,"Y",1,7,6,1,4,75
45,"Travel_Rarely","Production",21,3,2,"Male",4,2,2,"L","N",3,"N","Production Supervisors",5984,6582,6,"Yes",19,1,1,"H",10,"N",1,7,5,3,3,31
26,"Travel_Frequently","Research & Development",15,1,1,"Female",2,1,4,"L","Y",2,"Y","Research and Design Specialists",2007,25265,7,"No",13,3,2,"L",5,"Y",3,5,3,1,3,67
27,"Travel_Rarely","Research & Development",9,4,1,"Female",3,2,2,"H","Y",3,"Y","Manufacturing Director",4227,4658,1,"No",18,2,1,"L",4,"Y",3,3,2,2,2,53
42,"Travel_Frequently","Production",22,4,1,"Male",4,2,3,"L","N",1,"Y","Production Supervisors",7413,8896,2,"No",15,2,1,"L",8,"N",3,2,2,1,4,34
50,"Travel_Rarely","IT_Support",17,4,1,"Male",4,5,1,"L","N",3,"Y","IT specialists",10492,11541,3,"No",19,3,1,"H",7,"N",2,9,3,1,5,41
29,"Travel_Frequently","Production",18,3,2,"Female",3,2,1,"L","N",1,"N","Production Supervisors",5982,6580,6,"No",18,2,1,"H",6,"Y",3,8,4,2,5,35
39,"Travel_Rarely","Research & Development",20,3,2,"Female",3,3,1,"L","N",3,"Y","Manufacturing Director",8376,9150,8,"No",18,4,0,"H",9,"Y",3,2,0,2,2,51
50,"Travel_Rarely","Finance",11,4,2,"Male",3,3,1,"L","Y",3,"Y","Accountant",9819,10801,9,"Yes",15,2,0,"L",9,"N",2,4,6,3,5,69
33,"Travel_Rarely","Research & Development",20,3,1,"Male",2,1,1,"L","N",3,"N","Research and Design Specialists",2313,2993,1,"Yes",20,2,0,"L",5,"N",3,2,2,2,2,31
30,"Travel_Rarely","Production",10,1,2,"Male",2,1,2,"L","Y",3,"N","Machinists",2720,11162,0,"No",13,4,0,"L",6,"N",3,5,3,1,2,44
25,"Travel_Rarely","Sales",3,4,1,"Male",3,5,1,"H","N",3,"N","IT specialists",5874,6461,7,"Yes",18,2,1,"H",9,"N",1,10,4,3,7,50
40,"Travel_Frequently","Production",5,3,4,"Female",3,2,2,"L","Y",2,"Y","Machinists",6323,26849,2,"No",11,1,1,"L",10,"Y",4,10,9,9,4,68
39,"Travel_Rarely","Research & Development",21,4,4,"Female",2,2,2,"H","N",1,"N","Customercare Representative",4553,20978,7,"No",11,1,0,"L",20,"Y",3,20,7,11,10,68
30,"Travel_Rarely","Production",18,2,4,"Male",2,1,2,"L","N",3,"N","Machinists",2206,16117,1,"No",13,1,0,"L",10,"Y",3,10,0,1,8,50
38,"Travel_Rarely","Finance",12,4,2,"Female",3,3,1,"H","Y",1,"Y","Accountant",6998,7698,5,"No",19,2,1,"L",7,"Y",2,2,2,1,5,85
32,"Travel_Frequently","Research & Development",18,2,1,"Female",4,1,2,"L","N",3,"N","Research and Design Specialists",2432,15318,8,"Yes",14,1,0,"L",8,"Y",3,4,1,0,3,50
39,"Travel_Rarely","Sales",13,2,4,"Female",3,2,2,"L","Y",3,"N","Sales Executive",5238,17778,4,"Yes",18,1,0,"L",12,"N",2,1,0,0,0,49
47,"Travel_Frequently","Finance",12,4,1,"Female",3,3,3,"H","N",2,"Y","Accountant",9542,10496,2,"No",15,3,0,"H",9,"N",3,7,7,3,4,48
34,"Travel_Rarely","Human Resources",7,2,3,"Male",3,1,2,"H","Y",2,"Y","Human Resources",3737,2243,9,"No",19,3,1,"L",4,"Y",1,3,2,0,2,57
51,"Travel_Frequently","Sales",10,3,4,"Male",3,5,2,"H","Y",3,"Y","Manager",19847,19196,7,"Yes",24,1,1,"L",31,"Y",2,29,10,11,10,70
33,"Travel_Rarely","Research & Development",15,5,4,"Male",3,2,1,"H","N",2,"Y","Customercare Representative",6388,22049,5,"Yes",17,1,0,"H",14,"Y",3,0,0,0,0,58
24,"Non-Travel","Production",9,3,3,"Male",2,1,2,"H","Y",3,"Y","Machinists",2694,26551,5,"No",11,3,3,"L",1,"Y",3,1,0,0,0,54
28,"Travel_Rarely","Production",23,2,1,"Male",3,1,2,"H","N",3,"N","Machinists",2207,22482,2,"No",16,4,1,"L",4,"N",2,4,2,2,2,36
38,"Travel_Rarely","Research & Development",5,3,4,"Male",3,1,2,"L","Y",2,"Y","Research and Design Specialists",3944,4306,5,"Yes",11,3,0,"H",6,"Y",3,3,2,1,2,62
42,"Travel_Rarely","IT_Support",2,3,2,"Male",2,3,1,"L","N",3,"N","IT specialists",5319,5851,5,"Yes",18,3,0,"L",9,"N",3,3,5,2,2,28
47,"Travel_Frequently","Research & Development",2,4,3,"Male",4,2,4,"H","Y",3,"Y","Manufacturing Director",5067,6759,4,"Yes",19,3,0,"L",20,"Y",4,19,10,2,7,63
50,"Travel_Rarely","IT_Support",7,4,2,"Male",2,4,3,"L","N",2,"Y","IT specialists",10366,11403,3,"No",16,1,0,"H",5,"N",2,2,5,3,4,42
35,"Travel_Rarely","Research & Development",10,3,4,"Female",2,3,2,"L","N",3,"Y","Customercare Representative",8606,21195,7,"No",19,4,0,"H",11,"Y",1,11,8,3,3,60
38,"Travel_Frequently","Research & Development",12,3,4,"Male",4,1,2,"H","N",3,"Y","Research and Design Specialists",2610,15748,3,"No",11,4,3,"L",4,"Y",3,4,2,0,3,72
37,"Travel_Rarely","Research & Development",12,1,3,"Male",3,1,2,"L","N",1,"Y","Research and Design Specialists",2996,5182,1,"Yes",15,4,0,"H",8,"Y",3,6,4,1,3,59
21,"Travel_Rarely","Sales",18,1,2,"Male",3,1,2,"L","Y",2,"N","Sales Representative",2679,4567,8,"No",13,2,0,"H",1,"N",3,1,0,1,0,48
56,"Travel_Rarely","Human Resources",10,4,4,"Male",3,5,2,"H","N",3,"Y","Manager",19717,4022,8,"No",14,1,0,"L",36,"Y",3,7,3,7,7,62
37,"Travel_Rarely","Research & Development",3,3,3,"Male",3,3,1,"H","N",3,"Y","Manufacturing Director",9434,9606,8,"No",15,3,1,"L",10,"Y",3,10,7,7,8,58
24,"Travel_Rarely","Production",16,2,3,"Male",2,1,2,"L","N",2,"N","Machinists",2296,10036,3,"No",14,2,3,"H",2,"N",3,1,1,0,0,44
39,"Travel_Rarely","Sales",15,1,2,"Female",2,4,4,"L","Y",2,"Y","Sales Executive",12031,8828,4,"No",11,1,1,"L",21,"Y",2,20,9,9,6,64
35,"Travel_Rarely","Sales",19,3,3,"Male",3,2,1,"L","Y",2,"N","Sales Executive",5813,13492,3,"Yes",18,4,0,"H",10,"N",3,10,7,7,7,38
60,"Travel_Frequently","Sales",18,3,3,"Female",2,3,2,"L","N",2,"Y","Sales Executive",10266,2845,4,"No",19,4,0,"L",22,"N",4,18,13,13,11,33
29,"Travel_Rarely","Production",8,3,2,"Female",3,1,2,"H","N",2,"N","Machinists",3339,17285,5,"Yes",13,1,2,"H",10,"N",3,7,7,7,7,30
47,"Travel_Rarely","Finance",15,3,1,"Female",3,2,1,"L","Y",3,"Y","Accountant",8029,8832,5,"Yes",15,1,0,"H",6,"Y",3,4,2,3,2,64
44,"Non-Travel","Production",17,3,3,"Male",2,1,1,"L","Y",3,"Y","Machinists",3162,7973,9,"No",14,4,0,"H",7,"Y",3,5,2,0,3,55
31,"Travel_Frequently","Research & Development",25,3,4,"Male",1,2,2,"L","Y",2,"Y","Research and Design Specialists",5003,5771,1,"No",21,2,0,"L",10,"Y",3,10,8,8,7,78
28,"Travel_Rarely","Production",17,1,3,"Female",3,1,1,"L","N",2,"N","Machinists",2515,22955,3,"Yes",11,4,0,"L",1,"N",2,1,1,0,0,29
25,"Travel_Rarely","Sales",21,3,2,"Female",4,5,3,"L","Y",3,"Y","IT specialists",6213,6834,8,"No",20,2,0,"L",7,"Y",3,2,6,3,7,85
28,"Travel_Rarely","Research & Development",8,2,1,"Female",1,1,2,"L","N",2,"N","Research and Design Specialists",2216,3872,3,"Yes",13,4,0,"L",10,"N",3,7,7,3,7,48
42,"Travel_Rarely","Sales",2,1,2,"Male",3,2,2,"H","N",3,"Y","Sales Executive",4907,24532,1,"No",25,3,0,"H",20,"Y",3,20,16,11,6,70
40,"Travel_Rarely","Sales",22,2,1,"Male",3,2,4,"H","Y",2,"Y","Sales Executive",5473,19345,9,"No",12,4,0,"H",9,"Y",4,8,4,7,1,63
54,"Travel_Rarely","Production",25,4,3,"Female",3,2,2,"H","N",3,"N","Machinists",3780,23428,7,"No",11,3,0,"L",19,"Y",3,1,0,0,0,60
34,"Travel_Rarely","Sales",3,2,3,"Female",3,2,1,"H","Y",2,"Y","Sales Executive",6500,13305,2,"No",17,2,1,"L",6,"Y",3,3,2,1,2,56
42,"Travel_Rarely","Sales",20,4,2,"Male",3,2,1,"L","Y",1,"Y","Sales Executive",5087,2900,7,"Yes",12,3,2,"L",14,"Y",3,0,0,0,0,58
22,"Travel_Rarely","Research & Development",15,3,4,"Male",4,1,4,"H","Y",3,"Y","Research and Design Specialists",2328,12392,1,"Yes",16,1,1,"H",4,"Y",2,4,2,2,2,64
35,"Travel_Frequently","Sales",25,2,4,"Male",3,2,4,"H","Y",1,"Y","Sales Executive",4968,18500,2,"No",11,4,1,"L",5,"Y",3,5,2,0,2,69
26,"Travel_Rarely","Research & Development",5,1,4,"Male",4,3,3,"L","N",2,"N","Machinists",5100,5610,6,"No",15,1,1,"H",6,"Y",1,4,7,1,3,75
22,"Travel_Frequently","Research & Development",12,4,3,"Male",2,1,2,"H","N",3,"Y","Research and Design Specialists",2853,4223,1,"Yes",11,2,1,"L",1,"Y",3,0,0,0,0,54
29,"Travel_Frequently","Sales",8,3,1,"Female",3,2,2,"H","Y",3,"Y","Sales Executive",5765,17485,2,"No",11,1,0,"H",7,"Y",1,5,3,0,0,57
36,"Travel_Rarely","Research & Development",4,3,3,"Female",3,2,2,"H","Y",3,"Y","Manufacturing Director",5228,23361,8,"No",15,1,1,"L",10,"Y",3,9,7,0,5,60
31,"Travel_Rarely","Human Resources",9,2,4,"Female",4,1,2,"H","Y",3,"N","Human Resources",2109,24609,8,"No",18,4,0,"H",8,"Y",3,3,2,0,2,50
21,"Travel_Rarely","Research & Development",14,1,4,"Female",2,1,2,"H","Y",3,"Y","Research and Design Specialists",2070,25326,1,"Yes",11,3,0,"L",2,"Y",4,2,2,2,2,60
31,"Travel_Frequently","Research & Development",7,4,2,"Male",3,3,2,"H","N",2,"Y","Research Director",13675,13523,9,"No",12,1,1,"H",9,"Y",3,2,2,2,2,68
45,"Travel_Rarely","Research & Development",21,2,4,"Female",2,4,2,"L","Y",3,"Y","Research Director",16704,17119,5,"No",11,3,0,"L",21,"N",3,21,6,8,6,42
35,"Travel_Rarely","IT_Support",11,3,1,"Female",3,3,3,"H","Y",3,"Y","IT specialists",10818,11900,9,"Yes",16,2,0,"H",8,"Y",1,2,6,2,6,78
52,"Travel_Rarely","Research & Development",16,2,4,"Male",3,4,2,"H","Y",2,"Y","Manager",17099,13829,7,"No",15,2,1,"H",26,"Y",2,9,8,7,8,77
30,"Travel_Rarely","Production",10,1,4,"Male",3,1,2,"H","Y",3,"Y","Machinists",2693,13335,1,"No",22,2,1,"L",1,"Y",3,1,0,0,0,57
32,"Travel_Rarely","Sales",17,2,3,"Female",3,1,2,"H","N",3,"Y","Sales Representative",3931,20990,2,"No",11,1,1,"L",6,"Y",3,4,3,1,2,53
34,"Non-Travel","Research & Development",14,1,1,"Female",2,1,1,"H","Y",3,"N","Research and Design Specialists",2029,15891,9,"No",20,3,3,"H",5,"N",3,5,4,0,0,47
40,"Travel_Rarely","Sales",3,2,2,"Female",3,2,2,"L","Y",3,"N","Sales Executive",5677,4258,1,"No",14,3,1,"L",15,"Y",3,11,8,5,10,78
38,"Travel_Frequently","Production",18,3,4,"Female",2,1,4,"L","Y",3,"Y","Machinists",2440,23826,4,"No",22,2,0,"L",4,"Y",3,4,3,3,3,65
54,"Travel_Rarely","Research & Development",24,4,2,"Female",4,3,1,"L","N",1,"Y","IT specialists",10773,11850,9,"No",20,2,0,"L",5,"N",1,3,3,2,2,27
35,"Travel_Rarely","Finance",17,3,2,"Female",3,3,3,"H","Y",3,"Y","Accountant",8184,9002,2,"Yes",20,2,0,"L",6,"Y",3,2,5,1,2,51
36,"Travel_Frequently","Sales",4,2,2,"Female",3,3,1,"L","N",2,"Y","Sales Executive",9738,22952,0,"No",14,3,1,"L",10,"Y",3,9,7,2,8,50
55,"Travel_Rarely","Sales",4,4,1,"Male",4,4,2,"H","N",2,"Y","Sales Executive",13695,9277,4,"Yes",17,3,0,"H",24,"N",2,19,7,3,8,48
34,"Travel_Rarely","Sales",1,3,3,"Male",3,3,4,"L","Y",1,"Y","Sales Executive",9713,24444,3,"Yes",13,4,3,"H",9,"Y",3,5,3,1,0,63
49,"Travel_Rarely","Finance",5,4,1,"Male",3,3,1,"L","Y",1,"Y","Accountant",9898,10888,2,"No",17,2,1,"L",6,"N",1,2,2,1,2,82
26,"Travel_Rarely","IT_Support",11,3,1,"Female",3,3,2,"L","Y",3,"Y","IT specialists",9715,10687,9,"No",17,3,0,"H",5,"Y",2,10,7,3,3,77
27,"Travel_Rarely","Research & Development",22,3,4,"Male",2,1,2,"H","N",1,"Y","Research and Design Specialists",2539,7950,5,"No",13,3,1,"L",4,"Y",3,4,2,2,2,54
36,"Travel_Frequently","Research & Development",14,3,2,"Male",2,2,2,"L","N",3,"Y","Manufacturing Director",6499,22656,1,"No",13,3,0,"L",6,"Y",3,6,5,0,3,31
37,"Travel_Frequently","Finance",4,3,1,"Female",3,3,2,"L","Y",1,"Y","Accountant",9202,10122,9,"No",20,1,0,"L",10,"Y",1,4,7,3,2,63
33,"Travel_Rarely","Research & Development",13,5,1,"Female",4,4,4,"H","N",2,"Y","Research Director",16184,22578,4,"No",19,3,1,"H",10,"Y",3,6,1,0,5,64
43,"Non-Travel","Research & Development",14,3,4,"Male",4,1,4,"H","Y",3,"Y","Research and Design Specialists",2089,5228,4,"No",14,4,3,"H",7,"Y",4,5,4,2,2,64
54,"Travel_Frequently","Finance",12,4,2,"Female",3,2,1,"L","N",2,"Y","Accountant",8540,9394,2,"No",15,4,1,"L",7,"N",3,4,5,3,6,29
27,"Travel_Rarely","Sales",7,3,4,"Female",2,2,2,"L","N",3,"N","Sales Executive",5769,7100,8,"Yes",11,4,0,"H",6,"Y",3,6,2,4,4,50
49,"Travel_Rarely","Research & Development",2,4,1,"Male",3,2,4,"L","Y",3,"Y","Customercare Representative",6651,21534,3,"No",14,2,1,"H",20,"Y",2,3,2,1,2,74
18,"Travel_Rarely","Sales",10,3,4,"Female",2,1,2,"L","N",3,"N","Sales Representative",1200,9724,1,"No",12,1,0,"L",0,"N",3,0,0,0,0,45
28,"Travel_Rarely","Finance",17,4,2,"Female",2,3,3,"L","Y",1,"Y","IT specialists",10351,11386,2,"No",20,2,1,"H",6,"Y",1,6,7,2,2,59
32,"Travel_Rarely","Sales",8,4,2,"Male",3,2,4,"H","Y",3,"Y","Sales Executive",5010,24301,1,"No",16,1,0,"H",12,"Y",3,11,8,5,7,66
30,"Travel_Frequently","Research & Development",22,3,3,"Male",3,1,1,"L","N",2,"N","Research and Design Specialists",2285,3427,9,"Yes",23,3,0,"L",3,"N",3,1,0,0,0,26
33,"Travel_Rarely","Sales",9,1,2,"Female",3,2,1,"L","N",2,"N","Research and Design Specialists",NA,9182,8,"No",18,1,0,"L",7,"N",1,2,4,3,7,73
27,"Travel_Rarely","Production",19,1,2,"Male",3,1,4,"H","N",3,"Y","Machinists",2099,7679,8,"No",14,2,0,"H",6,"Y",4,5,0,1,4,65
54,"Travel_Frequently","Research & Development",7,4,4,"Female",3,2,1,"L","N",3,"N","Research and Design Specialists",4869,16885,3,"No",12,4,0,"L",20,"N",2,4,3,0,3,39
39,"Travel_Rarely","Research & Development",1,3,3,"Male",4,3,3,"H","N",2,"Y","Customercare Representative",9613,10942,0,"No",17,1,3,"H",19,"Y",2,18,10,3,7,83
28,"Travel_Rarely","Research & Development",15,3,2,"Female",1,2,4,"L","Y",2,"Y","Manufacturing Director",4877,20460,1,"No",21,2,1,"L",6,"Y",2,5,3,0,0,65
32,"Travel_Frequently","Research & Development",22,1,2,"Female",1,1,1,"L","N",2,"N","Research and Design Specialists",3919,4681,1,"Yes",22,2,0,"L",10,"N",3,10,2,6,7,34
37,"Travel_Rarely","Research & Development",22,4,4,"Male",3,2,2,"L","N",1,"N","Manufacturing Director",4213,4992,1,"No",15,2,0,"L",10,"N",1,10,3,0,8,17
41,"Travel_Rarely","Production",17,4,3,"Male",3,1,2,"L","Y",1,"Y","Machinists",2289,20520,5,"No",20,2,2,"L",5,"Y",3,5,3,0,4,68
38,"Travel_Rarely","Finance",25,4,2,"Male",3,3,1,"L","N",1,"Y","Accountant",8686,9555,6,"No",16,4,1,"H",5,"Y",1,7,3,2,6,39
54,"Travel_Rarely","Finance",4,3,1,"Female",3,3,2,"L","Y",2,"Y","Accountant",8453,9298,8,"Yes",18,4,1,"H",5,"N",1,10,7,3,3,72
31,"Travel_Rarely","Production",6,2,4,"Male",2,1,2,"H","N",3,"Y","Machinists",2218,16193,1,"No",12,3,1,"H",4,"Y",3,4,2,3,2,62
36,"Travel_Rarely","Research & Development",1,1,3,"Male",3,2,2,"L","Y",3,"Y","Customercare Representative",6586,4821,5,"Yes",17,1,1,"L",17,"Y",2,16,8,4,11,61
32,"Non-Travel","Research & Development",8,4,3,"Female",3,2,4,"L","Y",3,"Y","Customercare Representative",6667,16542,4,"No",18,2,1,"L",9,"Y",3,5,1,1,2,67
36,"Travel_Rarely","Sales",23,4,3,"Female",3,2,4,"L","N",3,"Y","Customercare Representative",4502,7439,5,"No",15,3,0,"L",17,"Y",2,13,7,6,7,64
32,"Non-Travel","Sales",24,1,3,"Female",3,1,2,"H","N",2,"N","Sales Representative",2827,14947,1,"No",12,3,3,"L",1,"N",3,1,0,0,0,49
42,"Travel_Rarely","Research & Development",9,2,3,"Male",3,5,1,"H","Y",2,"Y","Manager",19232,4933,1,"No",11,4,0,"L",22,"Y",3,22,17,11,15,58
56,"Travel_Frequently","Sales",18,3,3,"Female",4,4,2,"L","N",2,"Y","Sales Executive",13212,18256,9,"No",11,4,3,"L",36,"N",2,7,7,7,7,43
31,"Non-Travel","Research & Development",2,2,3,"Male",2,1,1,"H","N",1,"N","Research and Design Specialists",2321,10322,6,"Yes",22,1,0,"L",4,"N",3,3,2,1,2,47
40,"Travel_Rarely","Research & Development",18,4,3,"Female",3,1,2,"L","N",2,"N","Research and Design Specialists",2001,12549,6,"No",14,2,3,"L",20,"N",3,5,3,0,2,46
23,"Travel_Rarely","Sales",17,1,3,"Male",3,1,2,"H","Y",2,"Y","Sales Representative",2322,9518,3,"No",13,3,1,"L",3,"Y",3,0,0,0,0,55
42,"Travel_Rarely","Research & Development",15,2,4,"Female",4,2,4,"H","Y",3,"N","Research and Design Specialists",6545,23016,3,"Yes",13,3,0,"H",10,"Y",3,3,2,0,2,63
60,"Travel_Rarely","Research & Development",25,4,3,"Male",1,3,2,"L","Y",3,"Y","Customercare Representative",10883,20467,7,"No",20,3,1,"L",19,"Y",4,1,0,0,0,59
26,"Travel_Rarely","Research & Development",1,3,3,"Female",2,1,2,"H","N",3,"Y","Research and Design Specialists",2368,23300,1,"No",19,3,0,"H",5,"Y",2,5,4,4,3,70
28,"Travel_Rarely","Sales",20,4,1,"Male",3,2,2,"L","N",2,"N","Sales Executive",4908,24252,7,"No",14,2,0,"L",4,"Y",3,4,2,0,2,50
42,"Travel_Rarely","IT_Support",9,2,3,"Male",2,3,1,"L","N",1,"Y","Research and Design Specialists",6830,7513,8,"No",17,1,0,"H",9,"Y",2,10,4,2,2,71
36,"Travel_Rarely","Human Resources",20,3,1,"Male",2,1,4,"L","Y",3,"Y","Human Resources",2342,8635,8,"No",21,3,0,"L",6,"Y",3,5,4,0,3,64
53,"Travel_Rarely","Research & Development",13,3,4,"Male",4,4,2,"L","Y",2,"Y","Research Director",16598,19764,3,"No",12,2,0,"H",35,"Y",2,9,8,8,8,62
25,"Travel_Rarely","Sales",11,3,4,"Male",4,2,2,"H","N",3,"Y","Sales Executive",4851,15678,3,"No",22,3,1,"L",4,"Y",3,3,2,1,2,59
59,"Travel_Rarely","Production",14,3,3,"Female",4,1,2,"H","N",2,"Y","Machinists",2670,9964,4,"Yes",20,1,3,"L",12,"Y",2,1,0,0,0,57
38,"Travel_Frequently","Research & Development",18,3,4,"Female",2,2,1,"L","Y",1,"Y","Research and Design Specialists",2133,18115,7,"Yes",16,3,1,"L",20,"Y",3,20,11,0,7,55
