"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
38,"Travel_Frequently","Research & Development",14,1,3,"Male",3,1,2,"H","Y",2,"Y","Research and Design Specialists",2684,12127,9,"No",17,2,1,"L",3,"Y",2,2,1,0,2,59
47,"Travel_Rarely","IT_Support",7,3,1,"Male",4,4,1,"H","Y",3,"Y","IT specialists",10749,11824,9,"Yes",19,1,0,"L",9,"Y",3,9,2,3,4,75
28,"Travel_Rarely","Research & Development",8,1,3,"Male",1,2,1,"L","N",1,"Y","Manufacturing Director",6549,3173,3,"No",14,2,2,"L",8,"N",2,8,6,1,7,39
37,"Travel_Rarely","Research & Development",14,1,4,"Female",3,1,2,"L","N",3,"N","Research and Design Specialists",2782,19905,3,"Yes",13,2,2,"L",6,"N",2,5,3,4,3,49
54,"Travel_Rarely","Research & Development",13,2,1,"Female",3,2,1,"L","Y",3,"Y","Research and Design Specialists",2897,22474,5,"No",11,3,2,"L",9,"Y",2,4,3,2,3,51
49,"Travel_Rarely","IT_Support",19,3,2,"Male",3,4,2,"L","N",3,"N","IT specialists",5931,6524,2,"No",19,2,0,"H",5,"N",2,2,7,3,7,38
30,"Travel_Rarely","IT_Support",7,1,2,"Female",4,2,3,"L","N",3,"Y","Sales Executive",NA,6360,6,"Yes",18,2,1,"H",5,"N",3,6,3,1,7,64
51,"Travel_Rarely","Sales",9,4,1,"Female",3,4,2,"L","N",3,"Y","Manager",16307,5594,4,"No",14,3,1,"L",29,"N",2,20,6,4,17,42
49,"Travel_Rarely","Research & Development",5,4,3,"Male",3,3,2,"L","Y",3,"Y","Customercare Representative",10466,20948,6,"No",14,2,2,"H",29,"Y",3,8,7,0,7,54
29,"Travel_Rarely","IT_Support",6,4,1,"Male",4,3,3,"L","N",1,"Y","Research and Design Specialists",NA,8623,7,"No",18,3,0,"L",6,"Y",2,2,5,2,5,63
25,"Travel_Rarely","Finance",7,4,1,"Male",3,3,4,"H","Y",2,"Y","Accountant",9768,10745,1,"Yes",16,4,0,"L",8,"Y",1,7,2,1,7,85
31,"Travel_Rarely","Finance",25,3,2,"Female",3,2,1,"L","Y",3,"Y","Accountant",8333,9166,1,"Yes",19,1,0,"H",9,"N",1,2,5,1,7,51
39,"Travel_Rarely","IT_Support",13,4,2,"Male",3,2,4,"L","N",3,"N","IT specialists",5717,6289,7,"Yes",15,4,0,"H",5,"N",2,2,3,1,4,27
26,"Non-Travel","Production",16,3,4,"Male",3,1,2,"L","N",1,"N","Machinists",2570,11925,5,"No",20,3,0,"L",7,"N",3,7,7,5,7,46
44,"Travel_Rarely","Finance",21,3,1,"Male",2,2,2,"L","Y",3,"Y","Accountant",9979,10977,7,"No",17,1,0,"L",7,"Y",1,8,5,1,7,85
47,"Travel_Rarely","Sales",21,2,4,"Female",3,2,2,"H","Y",3,"Y","Sales Executive",4163,8571,5,"Yes",17,3,0,"L",9,"Y",3,9,0,0,7,68
40,"Travel_Rarely","Finance",8,4,1,"Male",2,2,1,"L","N",3,"Y","Accountant",9255,10181,7,"No",15,2,0,"H",9,"Y",3,8,4,1,6,35
34,"Travel_Rarely","Research & Development",15,4,4,"Male",2,2,3,"H","N",3,"N","Manufacturing Director",5957,23687,6,"No",13,2,1,"H",13,"Y",3,11,9,5,9,84
45,"Travel_Frequently","Sales",5,2,3,"Female",2,3,1,"L","N",3,"Y","Machinists",NA,6582,6,"No",11,3,0,"L",8,"Y",3,8,7,3,0,66
31,"Travel_Frequently","Sales",24,3,4,"Female",3,1,2,"H","N",3,"Y","Sales Representative",2789,3909,1,"No",11,3,1,"H",2,"Y",2,2,2,2,2,62
31,"Travel_Rarely","Finance",18,4,1,"Male",3,3,1,"L","N",3,"Y","Accountant",8010,8811,5,"No",16,3,0,"H",7,"Y",3,10,7,2,6,29
27,"Travel_Rarely","Research & Development",7,4,4,"Male",2,4,3,"L","N",3,"N","Sales Executive",NA,7608,6,"No",19,3,1,"H",10,"N",1,9,5,3,2,63
31,"Travel_Rarely","Research & Development",7,4,3,"Female",3,2,1,"L","N",3,"N","Manufacturing Director",4424,20682,1,"No",23,4,0,"L",11,"Y",3,11,7,1,8,48
34,"Travel_Rarely","Research & Development",6,4,2,"Male",3,2,1,"H","N",3,"Y","Research and Design Specialists",5484,13008,1,"No",17,2,1,"H",9,"Y",2,2,2,2,1,56
46,"Travel_Rarely","Sales",15,3,3,"Female",3,3,1,"L","N",2,"Y","Sales Executive",7314,14011,6,"No",21,3,3,"L",14,"N",3,8,7,0,7,28
30,"Travel_Rarely","Human Resources",23,3,3,"Male",3,2,4,"H","N",2,"Y","Human Resources",6347,13982,0,"Yes",19,4,0,"H",12,"Y",1,11,9,4,7,65
25,"Travel_Rarely","Research & Development",9,3,4,"Female",3,1,2,"L","N",3,"N","Research and Design Specialists",2096,18830,4,"No",18,4,0,"H",2,"N",2,2,2,2,1,42
34,"Travel_Frequently","Human Resources",17,3,2,"Female",3,3,1,"L","N",2,"Y","Human Resources",9950,11533,9,"Yes",15,3,3,"L",11,"N",3,3,2,0,2,16
32,"Travel_Rarely","Sales",24,3,4,"Male",3,2,2,"H","N",3,"Y","Sales Executive",5396,21703,8,"No",12,4,0,"L",10,"Y",2,10,7,0,8,62
42,"Travel_Frequently","Research & Development",22,2,1,"Female",3,2,2,"H","N",2,"Y","Research and Design Specialists",4556,12932,2,"No",11,2,1,"L",19,"Y",3,5,4,0,2,54
29,"Travel_Rarely","Research & Development",3,4,1,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",4787,26124,7,"Yes",14,2,3,"L",4,"N",4,2,2,2,2,41
33,"Travel_Rarely","Human Resources",15,2,4,"Male",3,1,2,"H","Y",2,"Y","Human Resources",2277,22650,1,"Yes",11,3,1,"H",7,"Y",4,4,3,0,3,77
48,"Travel_Frequently","Research & Development",25,5,3,"Male",2,4,2,"L","Y",3,"Y","Manager",15202,5602,7,"No",25,2,1,"L",23,"Y",3,2,2,2,2,68
29,"Travel_Frequently","Research & Development",2,3,4,"Male",4,2,4,"L","Y",3,"Y","Customercare Representative",6294,23060,5,"Yes",12,4,0,"L",10,"Y",4,3,2,0,2,80
53,"Travel_Frequently","Sales",12,3,3,"Female",2,3,1,"H","Y",3,"Y","Sales Executive",7525,23537,5,"No",12,1,1,"L",30,"Y",3,15,7,6,12,58
36,"Travel_Rarely","Production",18,4,1,"Male",2,2,2,"L","Y",1,"Y","Machinists",5810,22604,6,"No",16,3,0,"H",10,"Y",2,10,4,1,8,54
28,"Non-Travel","Sales",14,2,2,"Male",2,3,2,"H","Y",3,"Y","Customercare Representative",8722,12355,8,"No",12,1,0,"L",10,"Y",2,10,7,1,9,53
33,"Travel_Rarely","Sales",7,4,1,"Male",3,2,1,"L","N",1,"Y","Sales Executive",6392,10589,5,"No",13,4,1,"H",8,"N",1,2,2,2,2,47
45,"Travel_Rarely","IT_Support",24,3,1,"Male",3,1,3,"H","N",1,"Y","IT specialists",10003,11003,8,"No",16,3,0,"H",10,"N",2,10,6,3,5,45
55,"Travel_Rarely","Sales",18,2,1,"Male",3,3,2,"L","N",2,"Y","Sales Executive",10239,18092,3,"No",14,4,1,"L",24,"Y",3,1,0,1,0,50
30,"Travel_Rarely","Sales",20,2,3,"Female",2,2,3,"H","N",3,"Y","Sales Executive",5209,19760,1,"Yes",12,2,3,"L",11,"Y",2,11,8,2,7,53
46,"Travel_Rarely","Research & Development",16,2,4,"Male",3,3,4,"L","N",3,"Y","Manufacturing Director",8578,19989,1,"No",14,3,1,"H",12,"Y",2,9,8,4,7,63
27,"Travel_Rarely","Sales",25,3,4,"Male",3,2,2,"L","Y",2,"Y","Sales Executive",4105,5099,1,"No",14,1,0,"L",7,"Y",3,7,7,0,7,53
44,"Travel_Rarely","Finance",8,3,2,"Male",3,2,1,"L","Y",3,"Y","Accountant",9945,10940,5,"No",18,3,1,"L",8,"Y",3,9,5,1,4,71
36,"Travel_Rarely","Finance",18,3,2,"Male",2,3,2,"L","Y",2,"Y","Accountant",8774,9651,4,"No",16,3,1,"H",6,"Y",1,3,3,2,2,63
34,"Travel_Rarely","Production",16,2,1,"Male",3,2,4,"L","N",3,"N","Manufacturing Director",4325,17736,1,"No",15,3,0,"L",5,"Y",3,5,2,1,3,32
35,"Travel_Rarely","Research & Development",24,1,3,"Female",2,1,2,"L","N",3,"N","Research and Design Specialists",2559,17852,2,"No",11,4,0,"L",6,"N",2,6,5,1,1,33
32,"Non-Travel","Production",18,3,4,"Male",3,1,2,"L","Y",3,"Y","Machinists",2314,9148,8,"No",12,2,1,"L",4,"Y",3,3,0,0,2,68
44,"Travel_Rarely","Research & Development",19,4,3,"Male",3,1,1,"H","Y",1,"N","Research and Design Specialists",2936,10826,7,"Yes",11,3,0,"L",6,"N",3,6,4,0,2,47
46,"Travel_Frequently","Finance",13,4,1,"Female",3,3,2,"H","N",2,"Y","Accountant",8887,9776,9,"No",17,2,0,"L",6,"N",3,2,2,3,3,25
37,"Travel_Rarely","IT_Support",20,4,2,"Male",3,2,2,"L","Y",3,"Y","IT specialists",8648,9513,5,"No",16,4,1,"L",8,"Y",3,3,7,1,7,65
43,"Travel_Rarely","Finance",5,3,1,"Male",3,3,1,"L","N",1,"Y","Accountant",8164,8980,8,"Yes",18,3,1,"H",7,"Y",3,8,2,2,3,32
33,"Travel_Rarely","Production",12,4,1,"Female",2,1,2,"L","N",3,"Y","Machinists",3838,8192,8,"No",11,4,0,"H",8,"Y",3,5,4,0,2,54
37,"Travel_Rarely","Research & Development",3,3,3,"Male",3,3,1,"H","N",3,"Y","Manufacturing Director",9434,9606,8,"No",15,3,1,"L",10,"Y",3,10,7,7,8,58
42,"Travel_Rarely","Production",8,3,2,"Male",1,2,2,"H","N",3,"N","Machinists",4272,9558,7,"No",19,1,0,"L",16,"N",3,1,0,0,0,49
46,"Travel_Frequently","Finance",4,4,2,"Male",2,3,1,"L","N",3,"Y","Accountant",9952,10947,5,"No",20,3,1,"H",5,"N",2,4,6,3,2,38
29,"Travel_Rarely","Research & Development",22,5,3,"Female",2,1,2,"L","N",1,"N","Research and Design Specialists",2546,18300,5,"No",16,2,0,"L",6,"N",4,2,2,1,1,7
31,"Non-Travel","Research & Development",24,3,3,"Female",3,3,2,"L","N",3,"Y","Research Director",11031,26862,5,"No",20,3,1,"L",13,"N",4,11,7,4,8,46
34,"Travel_Rarely","Sales",17,1,4,"Female",2,2,1,"L","Y",3,"Y","Sales Executive",8103,16495,5,"Yes",12,3,0,"L",9,"Y",2,4,2,0,1,56
26,"Travel_Rarely","IT_Support",11,3,1,"Female",3,3,2,"L","Y",3,"Y","IT specialists",9715,10687,9,"No",17,3,0,"H",5,"Y",2,10,7,3,3,77
40,"Travel_Rarely","Research & Development",16,3,2,"Female",3,4,2,"H","N",2,"Y","Manufacturing Director",13237,20364,7,"No",15,3,0,"L",22,"Y",3,20,6,5,13,54
35,"Travel_Rarely","Production",25,4,2,"Male",1,1,2,"L","Y",3,"N","Machinists",2705,9696,8,"No",16,2,1,"H",6,"N",4,5,4,0,3,48
44,"Travel_Rarely","Finance",20,4,1,"Male",3,3,1,"L","N",3,"Y","Accountant",8928,9821,7,"Yes",17,2,0,"H",6,"Y",1,4,6,2,7,34
40,"Travel_Rarely","Finance",7,3,2,"Male",2,2,1,"L","Y",3,"Y","Accountant",8835,9719,9,"No",20,2,0,"L",7,"N",2,8,7,3,7,74
26,"Travel_Frequently","Research & Development",21,1,3,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",3102,6582,0,"No",22,3,0,"L",7,"N",3,6,4,0,4,45
28,"Travel_Rarely","Sales",4,2,4,"Female",3,2,2,"L","N",1,"Y","Sales Executive",9854,23352,9,"Yes",11,4,0,"H",6,"N",3,2,0,2,2,36
40,"Travel_Rarely","Sales",9,2,4,"Female",3,2,4,"H","N",3,"Y","Sales Executive",5715,22553,7,"No",12,3,2,"H",8,"Y",3,5,4,1,3,74
53,"Travel_Frequently","Production",1,3,1,"Male",4,4,2,"L","N",2,"Y","Production Supervisors",6432,7075,4,"No",16,2,0,"L",8,"N",1,5,7,3,4,33
33,"Travel_Rarely","Production",4,4,2,"Male",3,2,2,"L","Y",2,"Y","Machinists",5207,22949,4,"Yes",12,2,1,"H",15,"Y",3,15,14,5,7,54
38,"Travel_Frequently","Human Resources",11,4,3,"Male",3,2,4,"L","N",3,"Y","Human Resources",6077,14814,3,"No",11,3,0,"H",10,"Y",3,6,3,1,2,64
26,"Travel_Rarely","Research & Development",9,3,1,"Female",3,1,2,"H","N",3,"Y","Research and Design Specialists",2061,11133,1,"No",21,1,0,"H",1,"Y",3,1,0,0,0,61
39,"Travel_Rarely","Sales",22,4,1,"Male",2,2,4,"H","N",3,"Y","Sales Executive",6120,3567,1,"Yes",12,4,2,"H",8,"Y",4,5,4,1,4,63
34,"Travel_Rarely","Sales",2,2,3,"Female",3,2,1,"H","N",2,"Y","Sales Executive",6125,23553,6,"No",12,4,0,"L",10,"Y",4,10,8,9,6,55
55,"Travel_Rarely","Research & Development",7,3,3,"Female",3,4,2,"L","N",2,"Y","Manager",16659,23258,2,"Yes",13,3,0,"L",30,"Y",3,5,4,1,2,50
42,"Travel_Rarely","Production",10,3,4,"Male",3,1,2,"L","Y",3,"Y","Machinists",3968,13624,4,"No",13,4,0,"H",8,"Y",3,0,0,0,0,78
22,"Travel_Rarely","Research & Development",22,2,4,"Male",3,1,2,"L","Y",2,"Y","Research and Design Specialists",3375,17624,8,"No",12,4,0,"L",4,"Y",4,3,2,1,2,66
29,"Travel_Rarely","Research & Development",22,3,2,"Female",3,2,4,"H","N",3,"Y","Customercare Representative",4335,25549,1,"No",12,1,1,"L",11,"Y",2,8,7,1,1,63
21,"Travel_Rarely","Sales",8,1,3,"Male",3,1,2,"L","Y",1,"Y","Sales Representative",2380,25479,4,"Yes",11,4,0,"L",2,"Y",3,2,2,1,2,53
42,"Travel_Rarely","Research & Development",1,2,4,"Male",3,4,4,"H","Y",3,"Y","Manager",17665,14399,4,"No",17,4,1,"L",23,"Y",3,22,6,13,7,69
41,"Travel_Rarely","Sales",5,2,2,"Female",3,2,1,"L","N",3,"N","Sales Executive",5993,19479,8,"Yes",11,1,0,"L",8,"N",1,6,4,0,5,29
41,"Travel_Rarely","Sales",10,3,3,"Male",2,2,3,"L","Y",1,"Y","Sales Executive",8938,12227,8,"No",11,3,1,"L",14,"Y",3,5,4,0,4,81
33,"Travel_Rarely","Research & Development",6,4,3,"Female",2,1,2,"L","N",3,"N","Research and Design Specialists",2622,13248,6,"No",21,4,0,"L",7,"N",3,3,2,1,1,48
49,"Travel_Rarely","Finance",13,3,1,"Male",2,2,2,"L","Y",1,"Y","Accountant",9208,10129,2,"Yes",15,1,0,"H",8,"Y",3,7,5,3,7,70
41,"Travel_Rarely","Sales",17,3,3,"Female",3,2,4,"L","Y",3,"Y","Sales Executive",4393,26841,7,"No",21,3,1,"L",14,"Y",3,5,4,1,4,64
27,"Travel_Frequently","Production",11,4,1,"Female",3,2,4,"L","N",3,"N","Production Supervisors",5435,5979,1,"No",18,4,0,"L",9,"N",1,6,6,1,4,35
33,"Travel_Rarely","Research & Development",13,4,4,"Male",4,1,2,"L","N",2,"Y","Research and Design Specialists",3143,6076,6,"No",19,2,1,"H",14,"Y",3,10,8,7,6,60
38,"Travel_Rarely","Research & Development",3,1,3,"Female",3,1,4,"H","N",1,"Y","Research and Design Specialists",2619,14561,1,"No",17,4,0,"L",8,"Y",2,0,0,0,0,64
40,"Travel_Rarely","Research & Development",18,4,3,"Female",3,1,2,"L","N",2,"N","Research and Design Specialists",2001,12549,6,"No",14,2,3,"L",20,"N",3,5,3,0,2,46
45,"Travel_Rarely","Research & Development",23,3,2,"Female",2,1,2,"H","Y",3,"Y","Research and Design Specialists",2274,6153,2,"No",14,4,0,"L",1,"Y",3,1,0,0,0,70
33,"Travel_Rarely","Research & Development",11,3,3,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",2500,10515,0,"No",14,1,0,"L",4,"Y",4,3,1,0,2,54
39,"Travel_Rarely","Sales",5,3,4,"Male",4,3,2,"H","N",2,"Y","Sales Executive",8237,4658,9,"No",11,1,1,"H",11,"Y",3,7,6,7,6,73
54,"Travel_Rarely","Finance",17,4,2,"Female",2,2,2,"L","Y",3,"Y","Accountant",9588,10547,2,"Yes",15,2,0,"H",5,"Y",2,10,6,1,6,67
50,"Travel_Rarely","Research & Development",8,3,3,"Female",3,5,2,"L","Y",2,"Y","Manager",19926,17053,3,"No",15,2,0,"L",21,"N",3,5,4,4,4,49
48,"Travel_Rarely","Sales",13,3,3,"Male",3,2,4,"H","N",3,"Y","Sales Executive",5486,24795,5,"No",11,1,3,"H",15,"Y",3,2,2,2,2,69
37,"Travel_Rarely","Research & Development",11,3,3,"Female",4,3,1,"L","Y",3,"Y","Research Director",13744,15471,7,"Yes",25,1,1,"L",16,"Y",3,16,11,6,8,56
39,"Travel_Frequently","Research & Development",2,4,3,"Female",3,3,2,"H","N",2,"Y","Customercare Representative",10938,6420,0,"No",25,4,0,"H",20,"Y",3,19,6,11,8,62
33,"Travel_Frequently","Sales",2,3,4,"Male",3,2,1,"L","N",1,"N","Sales Executive",4373,17456,7,"No",14,1,2,"H",5,"N",3,4,3,0,3,47
51,"Travel_Rarely","Research & Development",3,3,4,"Female",3,4,4,"H","N",2,"Y","Customercare Representative",13734,7192,3,"No",18,3,0,"H",21,"Y",3,7,7,1,0,74
30,"Travel_Rarely","Research & Development",12,3,3,"Male",2,2,2,"L","N",3,"N","Customercare Representative",4152,15830,1,"No",19,1,3,"L",11,"Y",3,11,10,10,8,34
27,"Travel_Rarely","Production",22,1,1,"Male",3,1,2,"L","N",3,"N","Machinists",3468,16632,9,"No",12,4,1,"L",6,"N",3,2,2,2,2,42
25,"Travel_Rarely","Production",4,1,4,"Male",3,1,2,"L","Y",3,"N","Machinists",3977,7298,5,"Yes",19,3,1,"L",7,"Y",2,2,2,0,2,66
49,"Travel_Rarely","Finance",5,4,1,"Male",3,3,1,"L","Y",1,"Y","Accountant",9898,10888,2,"No",17,2,1,"L",6,"N",1,2,2,1,2,82
45,"Travel_Frequently","Production",11,3,1,"Male",3,3,2,"H","N",2,"Y","Machinists",5210,20308,1,"No",18,1,1,"H",24,"Y",3,24,9,9,11,62
39,"Travel_Rarely","Finance",19,4,1,"Female",3,2,2,"H","N",3,"Y","Accountant",9023,9925,8,"Yes",19,1,0,"H",9,"N",2,8,3,2,4,45
29,"Travel_Rarely","Production",3,4,2,"Male",1,1,1,"L","N",1,"N","Machinists",2119,4759,1,"Yes",11,4,0,"L",7,"N",2,7,7,0,7,39
30,"Non-Travel","Research & Development",19,2,3,"Female",3,2,2,"H","N",3,"Y","Manufacturing Director",4695,12858,5,"Yes",18,3,0,"L",10,"Y",3,8,4,1,7,54
29,"Travel_Rarely","Sales",2,3,3,"Male",2,2,1,"L","Y",2,"Y","Sales Executive",8620,23757,6,"No",14,3,2,"H",10,"Y",3,10,7,0,4,51
39,"Travel_Frequently","Research & Development",21,3,4,"Female",3,3,2,"H","N",3,"Y","Manufacturing Director",10880,5083,1,"Yes",13,3,0,"L",21,"N",3,21,6,2,8,46
33,"Travel_Rarely","Production",10,3,3,"Male",3,1,2,"L","Y",3,"N","Machinists",2436,22149,5,"Yes",13,3,1,"L",8,"N",1,5,4,0,4,30
20,"Travel_Frequently","Production",8,3,4,"Female",2,1,2,"H","N",3,"N","Machinists",2926,19783,1,"Yes",18,2,0,"H",1,"Y",3,1,0,1,0,61
34,"Travel_Rarely","Sales",1,3,4,"Male",3,2,2,"H","N",2,"Y","Sales Executive",6274,18686,4,"No",22,3,0,"L",6,"Y",3,6,5,1,4,59
23,"Travel_Rarely","Research & Development",12,3,4,"Male",4,1,3,"L","N",3,"Y","Research and Design Specialists",2073,12826,8,"No",16,4,1,"H",4,"Y",3,2,2,2,2,76
