"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
32,"Travel_Frequently","Finance",9,4,1,"Female",2,3,1,"L","Y",3,"Y","Accountant",9797,10777,2,"No",15,1,1,"L",8,"Y",2,6,2,3,7,74
53,"Travel_Frequently","Finance",3,3,2,"Female",3,3,2,"L","Y",3,"Y","Accountant",9381,10319,9,"No",15,4,0,"L",8,"Y",2,7,7,2,6,76
31,"Non-Travel","Sales",19,2,4,"Female",3,2,2,"H","N",1,"Y","Sales Executive",6932,24406,8,"No",13,4,1,"L",9,"N",2,9,8,0,0,43
49,"Travel_Rarely","Finance",13,3,1,"Male",2,2,2,"L","Y",1,"Y","Accountant",9208,10129,2,"Yes",15,1,0,"H",8,"Y",3,7,5,3,7,70
42,"Travel_Rarely","Research & Development",6,2,4,"Female",2,2,2,"H","Y",3,"Y","Manufacturing Director",6062,4051,3,"Yes",13,4,1,"L",8,"Y",3,4,3,0,2,59
37,"Travel_Rarely","Research & Development",24,3,2,"Female",3,3,2,"H","N",2,"Y","Manufacturing Director",7491,23848,4,"No",17,4,0,"H",12,"Y",4,6,5,1,2,78
31,"Travel_Rarely","Production",5,3,1,"Female",4,1,3,"L","Y",3,"N","Machinists",3978,16031,5,"No",12,2,1,"L",4,"Y",2,2,2,2,2,86
51,"Travel_Rarely","IT_Support",3,4,1,"Male",3,5,2,"L","Y",3,"Y","IT specialists",10712,11783,1,"No",19,1,0,"L",6,"Y",3,3,7,2,2,61
38,"Travel_Rarely","Sales",10,4,1,"Female",2,2,1,"H","N",3,"Y","Sales Executive",8686,12930,4,"No",22,3,0,"L",12,"Y",4,8,3,0,7,55
37,"Travel_Rarely","Sales",18,4,4,"Female",2,2,1,"L","Y",3,"Y","Sales Executive",6694,24223,9,"Yes",14,3,3,"L",8,"Y",3,1,0,0,0,58
31,"Travel_Rarely","Finance",19,4,1,"Male",3,2,1,"L","Y",1,"Y","Accountant",8585,9444,6,"No",17,1,0,"L",5,"Y",1,2,4,1,6,52
48,"Travel_Rarely","Research & Development",17,4,4,"Male",3,1,2,"H","N",3,"N","Research and Design Specialists",2259,5543,4,"No",17,1,2,"L",13,"N",2,0,0,0,0,45
29,"Travel_Frequently","Sales",8,3,1,"Female",3,2,2,"H","Y",3,"Y","Sales Executive",5765,17485,2,"No",11,1,0,"H",7,"Y",1,5,3,0,0,57
30,"Travel_Rarely","Research & Development",3,3,4,"Male",3,1,2,"L","N",2,"N","Research and Design Specialists",3579,9369,2,"Yes",21,1,1,"H",12,"N",3,11,9,5,7,49
35,"Travel_Rarely","Research & Development",7,3,3,"Male",3,3,2,"H","Y",3,"Y","Manufacturing Director",10221,18869,9,"No",21,2,0,"L",17,"Y",4,8,5,1,6,59
50,"Travel_Frequently","Sales",15,4,4,"Male",3,2,2,"L","N",1,"N","Sales Executive",4728,17251,7,"Yes",14,4,0,"L",5,"N",3,0,0,0,0,44
38,"Travel_Rarely","Sales",15,2,2,"Female",3,2,2,"L","N",2,"Y","Sales Executive",6893,19461,6,"No",15,4,1,"L",11,"Y",3,7,7,1,7,73
29,"Travel_Rarely","Production",25,1,2,"Female",3,1,1,"H","Y",3,"N","Machinists",3131,26342,6,"No",13,1,1,"L",10,"N",3,10,8,0,8,47
31,"Travel_Rarely","Sales",2,2,3,"Female",3,2,1,"L","N",2,"Y","Sales Executive",6583,20115,1,"Yes",11,4,1,"L",8,"N",3,5,2,1,4,47
30,"Travel_Rarely","Sales",17,3,2,"Male",3,1,2,"L","N",2,"N","Sales Manager",1081,16019,4,"No",13,3,0,"H",1,"N",2,1,0,0,0,44
42,"Travel_Rarely","Finance",16,3,2,"Male",2,2,2,"L","Y",1,"Y","Accountant",8989,9888,4,"Yes",18,4,1,"H",10,"N",1,7,3,2,3,71
28,"Travel_Rarely","Human Resources",4,2,2,"Male",2,1,3,"L","Y",1,"Y","Human Resources",4936,23965,7,"No",13,4,1,"H",6,"Y",3,5,1,0,4,76
39,"Travel_Rarely","Sales",20,4,2,"Male",3,4,4,"L","Y",3,"Y","Sales Executive",13341,25098,6,"No",12,1,0,"L",21,"Y",3,20,8,11,10,80
44,"Travel_Rarely","Research & Development",18,4,4,"Male",3,5,1,"L","N",1,"Y","Manager",19513,9358,2,"Yes",12,1,1,"L",26,"N",4,2,2,0,1,39
36,"Travel_Rarely","IT_Support",4,3,1,"Male",3,3,3,"L","Y",2,"Y","Sales Executive",NA,7151,6,"No",19,1,0,"L",7,"N",1,3,5,1,6,64
34,"Travel_Rarely","Production",16,2,1,"Male",3,2,4,"L","N",3,"N","Manufacturing Director",4325,17736,1,"No",15,3,0,"L",5,"Y",3,5,2,1,3,32
35,"Travel_Rarely","Sales",11,4,2,"Female",2,1,2,"H","Y",1,"N","Sales Representative",2430,26204,9,"No",23,1,2,"H",6,"N",3,5,3,4,2,43
40,"Travel_Rarely","Sales",3,4,4,"Male",2,3,2,"H","Y",3,"Y","Sales Executive",9094,17235,8,"Yes",12,3,0,"H",9,"N",3,5,4,1,0,25
25,"Travel_Frequently","Production",21,4,1,"Male",3,1,1,"L","N",3,"N","Production Supervisors",5217,6260,5,"No",19,3,0,"H",7,"N",2,8,5,1,2,31
38,"Travel_Rarely","Research & Development",12,2,3,"Male",2,3,2,"L","N",2,"N","Research Director",11510,15682,0,"Yes",14,2,1,"L",12,"N",3,11,10,2,9,44
32,"Travel_Rarely","Research & Development",23,3,1,"Male",3,2,4,"H","N",3,"Y","Manufacturing Director",6162,10877,1,"Yes",22,2,1,"L",9,"Y",3,9,8,7,8,55
53,"Travel_Rarely","Finance",13,4,1,"Male",3,2,2,"L","Y",2,"Y","Accountant",8882,9770,8,"Yes",15,2,1,"L",9,"N",1,9,5,1,5,59
40,"Travel_Rarely","Sales",12,3,2,"Female",2,2,1,"H","N",2,"Y","Sales Executive",6852,11591,1,"No",12,2,1,"H",7,"N",4,5,1,1,3,39
43,"Travel_Rarely","Sales",9,3,4,"Female",3,4,1,"L","N",2,"Y","Manager",16064,7744,5,"Yes",22,3,1,"L",22,"N",3,17,13,1,9,34
20,"Travel_Rarely","Research & Development",12,3,4,"Female",2,1,2,"H","N",1,"Y","Research and Design Specialists",2836,11757,6,"No",13,4,0,"L",1,"Y",4,1,0,0,0,70
26,"Travel_Rarely","Sales",12,2,1,"Male",3,2,1,"L","N",1,"Y","Sales Executive",6272,7428,3,"No",20,4,2,"L",6,"N",4,5,3,1,4,31
20,"Travel_Rarely","Sales",10,3,3,"Female",3,1,4,"L","N",1,"Y","Sales Representative",2783,13251,8,"No",19,1,0,"L",2,"Y",3,2,2,2,2,79
40,"Travel_Rarely","Sales",6,2,3,"Male",2,2,1,"L","N",3,"Y","Sales Executive",6380,6110,2,"Yes",12,1,2,"L",8,"N",3,6,4,1,0,35
40,"Travel_Frequently","Production",14,4,1,"Female",2,4,1,"L","N",3,"Y","Production Supervisors",6377,7015,2,"Yes",18,4,0,"L",6,"N",1,10,7,2,7,39
54,"Travel_Rarely","Finance",17,4,2,"Female",2,2,2,"L","Y",3,"Y","Accountant",9588,10547,2,"Yes",15,2,0,"H",5,"Y",2,10,6,1,6,67
21,"Travel_Rarely","Production",24,3,3,"Female",2,1,2,"L","N",3,"N","Machinists",1416,17258,7,"No",13,1,0,"L",1,"N",2,1,0,1,0,30
38,"Travel_Rarely","Research & Development",23,3,2,"Female",1,3,2,"L","N",1,"Y","Research Director",13206,3376,6,"No",12,1,1,"L",20,"N",3,18,16,1,11,49
35,"Travel_Frequently","Research & Development",16,4,1,"Male",2,1,2,"L","N",3,"Y","Research and Design Specialists",4930,13970,1,"Yes",14,3,0,"H",6,"Y",4,5,4,1,4,85
31,"Travel_Rarely","Finance",25,3,2,"Female",3,2,1,"L","Y",3,"Y","Accountant",8333,9166,1,"Yes",19,1,0,"H",9,"N",1,2,5,1,7,51
31,"Travel_Rarely","Research & Development",15,3,3,"Female",2,2,1,"H","Y",2,"Y","Customercare Representative",6812,17198,3,"No",19,2,0,"H",10,"N",3,10,9,1,8,28
44,"Travel_Rarely","Finance",15,3,1,"Female",2,3,1,"L","Y",3,"Y","Accountant",8160,8976,9,"Yes",19,3,1,"L",5,"N",3,3,2,1,2,68
30,"Travel_Rarely","Production",10,1,4,"Male",3,1,2,"H","Y",3,"Y","Machinists",2693,13335,1,"No",22,2,1,"L",1,"Y",3,1,0,0,0,57
36,"Travel_Rarely","Production",8,3,2,"Female",4,1,1,"L","N",3,"N","Machinists",3038,22002,3,"No",12,2,0,"L",5,"Y",3,1,0,0,0,40
19,"Travel_Rarely","Human Resources",14,2,1,"Male",2,1,1,"L","N",2,"N","Human Resources",2564,18437,1,"No",12,3,0,"L",1,"N",4,1,0,0,0,29
53,"Travel_Rarely","Research & Development",3,4,3,"Male",3,4,2,"H","Y",2,"N","Research Director",17584,21016,3,"Yes",16,4,3,"H",21,"Y",2,5,3,1,3,61
41,"Travel_Rarely","Research & Development",6,5,2,"Male",4,1,4,"H","N",3,"Y","Research and Design Specialists",2127,5561,8,"Yes",12,1,0,"H",7,"Y",2,4,2,0,3,69
53,"Travel_Rarely","Research & Development",19,3,3,"Female",3,5,2,"H","N",2,"Y","Manager",19094,10735,4,"No",11,4,1,"L",26,"Y",2,14,13,4,8,57
28,"Travel_Rarely","Sales",20,4,1,"Male",3,2,2,"L","N",2,"N","Sales Executive",4908,24252,7,"No",14,2,0,"L",4,"Y",3,4,2,0,2,50
51,"Travel_Rarely","Finance",18,4,1,"Female",3,2,2,"H","Y",3,"Y","Accountant",8605,9466,4,"Yes",20,2,0,"H",5,"Y",3,2,2,3,7,62
40,"Travel_Rarely","Research & Development",10,4,1,"Male",3,4,2,"L","N",2,"Y","Manager",16823,18991,2,"No",11,1,1,"H",22,"N",3,19,7,11,16,46
25,"Travel_Rarely","Sales",2,1,3,"Male",3,2,2,"L","Y",3,"Y","Sales Executive",4194,14363,6,"Yes",18,4,0,"L",5,"Y",3,5,3,0,3,59
51,"Travel_Rarely","Research & Development",16,3,3,"Male",3,1,1,"H","Y",3,"Y","Research and Design Specialists",2723,23231,1,"No",11,2,0,"L",1,"Y",2,1,0,0,0,51
42,"Travel_Rarely","Production",8,3,2,"Male",1,2,2,"H","N",3,"N","Machinists",4272,9558,7,"No",19,1,0,"L",16,"N",3,1,0,0,0,49
28,"Travel_Rarely","Production",21,3,3,"Male",3,1,4,"L","N",1,"N","Machinists",2408,7324,1,"Yes",17,3,3,"L",1,"N",3,1,1,0,0,0
44,"Travel_Frequently","Sales",6,2,2,"Female",3,3,1,"H","Y",3,"N","Manufacturing Director",NA,5504,6,"No",19,2,1,"H",10,"N",2,6,4,3,3,68
53,"Travel_Rarely","Finance",14,3,2,"Male",3,3,2,"L","N",3,"Y","Accountant",9596,10556,3,"Yes",19,4,1,"L",5,"N",1,9,6,1,7,45
41,"Travel_Rarely","Finance",4,4,2,"Male",2,2,1,"L","Y",2,"N","Accountant",8903,9793,5,"No",20,1,0,"L",8,"Y",2,3,2,2,3,71
32,"Travel_Rarely","Production",17,3,3,"Female",3,1,2,"L","N",1,"N","Machinists",2370,3956,1,"No",13,3,1,"L",8,"N",3,8,0,0,7,45
34,"Travel_Rarely","Research & Development",18,4,4,"Male",4,1,3,"L","Y",3,"Y","Research and Design Specialists",2932,5586,1,"Yes",14,1,3,"H",6,"Y",3,5,0,1,2,84
38,"Travel_Rarely","Production",17,2,4,"Female",3,1,1,"L","N",2,"Y","Machinists",3306,26176,2,"No",19,4,1,"L",7,"Y",2,0,0,0,0,56
39,"Travel_Rarely","Research & Development",7,1,3,"Male",3,4,2,"L","Y",2,"Y","Manager",17068,5355,1,"Yes",14,4,0,"L",21,"N",3,21,9,11,10,48
54,"Travel_Rarely","Finance",12,4,1,"Female",3,3,2,"L","Y",2,"Y","Accountant",9840,10824,7,"No",16,4,0,"H",8,"N",3,4,7,1,6,80
52,"Travel_Rarely","Research & Development",21,2,4,"Male",3,2,2,"H","N",3,"Y","Research and Design Specialists",5577,22087,6,"Yes",12,2,2,"L",18,"Y",3,10,9,6,9,53
36,"Travel_Rarely","Sales",19,5,2,"Male",2,2,2,"L","N",3,"Y","Sales Executive",6134,8658,3,"Yes",13,2,3,"L",16,"N",3,2,2,2,2,33
33,"Travel_Frequently","Sales",17,3,3,"Female",4,2,2,"H","Y",2,"Y","Sales Executive",5376,3193,2,"No",19,1,2,"L",10,"Y",3,5,3,1,3,60
33,"Travel_Rarely","Research & Development",13,4,4,"Male",4,1,2,"L","N",2,"Y","Research and Design Specialists",3143,6076,6,"No",19,2,1,"H",14,"Y",3,10,8,7,6,60
26,"Travel_Rarely","IT_Support",5,3,1,"Female",2,3,3,"L","Y",2,"Y","IT specialists",5304,5834,4,"No",20,4,0,"H",9,"Y",3,10,3,3,7,56
35,"Travel_Rarely","Sales",25,3,2,"Male",3,2,2,"H","N",2,"N","Sales Executive",4717,18659,9,"No",11,3,0,"H",15,"Y",3,11,9,6,9,70
45,"Travel_Frequently","Sales",5,2,3,"Female",2,3,1,"L","N",3,"Y","Machinists",NA,6582,6,"No",11,3,0,"L",8,"Y",3,8,7,3,0,66
33,"Travel_Rarely","Human Resources",15,2,4,"Male",3,1,2,"H","Y",2,"Y","Human Resources",2277,22650,1,"Yes",11,3,1,"H",7,"Y",4,4,3,0,3,77
47,"Travel_Rarely","Finance",9,4,2,"Male",2,2,2,"L","Y",2,"N","Accountant",8354,9189,7,"Yes",20,2,0,"H",10,"Y",3,10,2,2,4,56
34,"Travel_Rarely","Research & Development",23,3,3,"Female",2,3,1,"H","Y",2,"Y","Manager",11631,5615,2,"No",12,4,0,"H",14,"Y",3,11,10,5,8,62
36,"Travel_Rarely","Sales",2,3,1,"Female",2,3,2,"L","Y",3,"Y","Sales Executive",7644,12695,4,"No",19,3,2,"L",10,"Y",3,9,7,3,4,68
40,"Travel_Frequently","Research & Development",18,2,3,"Female",2,2,2,"L","Y",2,"Y","Research and Design Specialists",4422,21203,7,"Yes",13,4,1,"L",16,"Y",1,1,1,0,0,59
46,"Travel_Rarely","Sales",3,2,2,"Female",3,3,4,"H","N",2,"Y","Sales Executive",10453,2137,1,"No",25,3,3,"H",24,"Y",3,24,13,15,7,82
26,"Travel_Frequently","Research & Development",21,1,3,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",3102,6582,0,"No",22,3,0,"L",7,"N",3,6,4,0,4,45
47,"Travel_Rarely","Finance",19,4,1,"Male",3,3,1,"L","N",2,"Y","Accountant",9335,10269,6,"No",17,2,1,"H",10,"N",1,7,2,3,6,35
45,"Travel_Rarely","Finance",8,3,1,"Female",2,2,2,"L","N",2,"Y","Accountant",9209,10130,9,"Yes",16,3,0,"L",8,"N",2,4,5,3,3,25
48,"Travel_Rarely","Sales",15,3,1,"Female",3,2,1,"H","Y",1,"Y","IT specialists",8597,9457,1,"No",16,2,1,"L",10,"Y",1,10,6,3,4,80
24,"Non-Travel","Sales",19,2,4,"Female",3,1,1,"L","N",3,"Y","Sales Representative",2033,7103,9,"No",13,3,1,"H",1,"Y",3,1,0,0,0,56
32,"Non-Travel","Production",15,4,4,"Female",3,1,2,"L","N",3,"N","Machinists",4025,11135,5,"No",12,2,0,"L",10,"N",3,8,7,7,7,24
36,"Travel_Frequently","Sales",4,2,2,"Female",3,3,1,"L","N",2,"Y","Sales Executive",9738,22952,0,"No",14,3,1,"L",10,"Y",3,9,7,2,8,50
51,"Travel_Rarely","Research & Development",5,3,4,"Male",1,2,4,"H","N",3,"Y","Manufacturing Director",5482,16321,5,"No",18,4,1,"H",13,"Y",3,4,1,1,2,74
31,"Travel_Rarely","Research & Development",25,3,4,"Female",3,2,2,"H","Y",3,"Y","Customercare Representative",5855,17369,4,"Yes",11,3,2,"L",10,"Y",1,9,7,8,5,59
34,"Non-Travel","Research & Development",14,1,1,"Female",2,1,1,"H","Y",3,"N","Research and Design Specialists",2029,15891,9,"No",20,3,3,"H",5,"N",3,5,4,0,0,47
37,"Travel_Rarely","Research & Development",6,2,4,"Male",3,2,1,"H","N",3,"Y","Manufacturing Director",6347,23177,7,"No",16,3,2,"L",8,"Y",2,6,2,0,4,55
32,"Travel_Rarely","Research & Development",12,3,4,"Male",3,1,3,"L","Y",3,"N","Research and Design Specialists",2439,11288,1,"No",14,4,0,"L",4,"Y",3,4,2,1,2,75
30,"Non-Travel","Sales",22,2,4,"Female",3,2,2,"L","N",1,"N","Sales Executive",4736,6069,7,"Yes",12,2,1,"L",4,"N",4,2,2,2,2,48
50,"Travel_Rarely","Research & Development",11,3,4,"Female",3,4,2,"L","Y",3,"Y","Research Director",16880,22422,6,"Yes",11,2,0,"H",25,"N",3,3,2,1,2,45
35,"Travel_Frequently","IT_Support",6,4,4,"Female",4,2,2,"L","N",2,"N","Accountant",NA,6582,6,"No",22,2,1,"L",1,"Y",3,1,0,0,0,73
35,"Travel_Rarely","Research & Development",18,2,4,"Female",2,2,2,"L","N",2,"N","Manufacturing Director",4788,25388,1,"Yes",11,4,0,"H",4,"Y",3,3,2,0,2,50
45,"Travel_Rarely","Research & Development",25,3,2,"Male",3,3,2,"L","N",1,"Y","Manufacturing Director",9380,14720,9,"Yes",18,4,2,"H",10,"Y",4,3,1,1,2,57
28,"Travel_Rarely","Sales",5,1,4,"Male",3,1,4,"L","Y",2,"Y","Sales Representative",1052,23384,6,"No",22,2,0,"L",1,"Y",3,1,0,0,0,64
50,"Travel_Frequently","Research & Development",1,3,1,"Female",3,5,1,"L","Y",2,"Y","Research Director",18172,9755,3,"Yes",19,1,0,"L",28,"Y",2,8,3,0,7,42
40,"Travel_Rarely","Sales",22,2,1,"Male",3,2,4,"H","Y",2,"Y","Sales Executive",5473,19345,9,"No",12,4,0,"H",9,"Y",4,8,4,7,1,63
54,"Travel_Rarely","Research & Development",9,4,2,"Male",2,5,3,"L","N",3,"Y","IT specialists",8810,9691,9,"Yes",20,1,0,"H",5,"N",2,5,6,3,2,42
35,"Travel_Rarely","Sales",4,4,1,"Female",3,1,1,"L","N",1,"N","Sales Representative",2572,20317,6,"No",16,2,1,"L",3,"N",2,3,2,0,2,37
26,"Travel_Rarely","Production",8,4,1,"Male",3,1,1,"L","N",3,"N","Machinists",2373,14180,2,"Yes",13,4,1,"L",5,"N",3,3,2,0,2,27
43,"Travel_Rarely","IT_Support",14,4,2,"Female",4,1,4,"L","N",3,"Y","IT specialists",8574,9431,1,"No",15,1,0,"H",6,"N",2,4,7,2,7,34
29,"Travel_Rarely","Research & Development",24,3,1,"Male",3,2,4,"L","Y",3,"N","Customercare Representative",5373,6225,6,"No",12,1,1,"L",6,"Y",2,5,3,0,2,74
59,"Travel_Rarely","Sales",7,3,3,"Female",2,2,4,"L","Y",1,"Y","Sales Executive",5171,16490,5,"No",17,4,0,"L",13,"Y",3,6,1,0,5,63
51,"Travel_Rarely","Finance",13,4,1,"Female",3,3,1,"H","N",1,"Y","Accountant",9741,10715,2,"Yes",18,2,0,"L",8,"N",1,6,5,3,3,29
46,"Travel_Rarely","Research & Development",16,2,4,"Male",3,3,4,"L","N",3,"Y","Manufacturing Director",8578,19989,1,"No",14,3,1,"H",12,"Y",2,9,8,4,7,63
52,"Non-Travel","Sales",22,4,1,"Male",2,5,4,"H","Y",2,"Y","Manager",19068,21030,1,"Yes",18,4,0,"H",33,"Y",4,33,7,15,12,79
38,"Travel_Frequently","Research & Development",17,4,1,"Male",2,2,3,"L","Y",2,"Y","Manufacturing Director",5321,14284,9,"No",11,4,1,"L",10,"Y",3,8,3,7,7,71
55,"Travel_Rarely","Sales",4,4,1,"Male",4,4,2,"H","N",2,"Y","Sales Executive",13695,9277,4,"Yes",17,3,0,"H",24,"N",2,19,7,3,8,48
33,"Travel_Frequently","Research & Development",21,2,1,"Female",3,3,2,"H","N",2,"Y","Research Director",13458,15146,1,"Yes",12,3,0,"H",15,"Y",3,15,14,8,12,70
55,"Travel_Rarely","Production",15,3,2,"Male",4,3,1,"L","N",2,"Y","Production Supervisors",6812,7493,2,"Yes",18,4,0,"H",7,"Y",2,3,4,1,2,34
56,"Travel_Rarely","Research & Development",15,4,4,"Female",3,5,2,"H","Y",1,"Y","Manager",19943,18575,1,"No",13,4,1,"L",28,"Y",3,5,2,4,2,61
28,"Travel_Rarely","Research & Development",5,4,3,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",4382,16374,5,"No",17,4,0,"L",5,"N",2,2,2,2,1,30
47,"Travel_Rarely","Research & Development",18,3,1,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",3420,10205,7,"No",12,3,1,"H",17,"Y",2,6,5,1,2,50
39,"Travel_Rarely","Production",16,3,2,"Male",4,2,1,"L","N",3,"N","Production Supervisors",5880,6468,6,"No",18,1,0,"L",7,"N",1,2,4,3,7,30
44,"Travel_Rarely","Finance",8,3,2,"Male",3,2,1,"L","Y",3,"Y","Accountant",9945,10940,5,"No",18,3,1,"L",8,"Y",3,9,5,1,4,71
39,"Non-Travel","Research & Development",18,3,4,"Male",3,5,2,"L","Y",3,"Y","Manager",19431,15302,3,"No",13,3,0,"L",21,"Y",2,6,0,1,3,52
54,"Travel_Rarely","Research & Development",9,4,4,"Female",3,2,1,"L","N",2,"N","Manufacturing Director",5485,22670,8,"Yes",11,2,2,"L",9,"N",3,5,3,1,4,47
53,"Travel_Rarely","Sales",4,4,1,"Female",2,4,2,"H","N",2,"Y","Manager",15427,22021,2,"No",16,3,0,"H",31,"Y",3,25,8,3,7,68
29,"Travel_Rarely","Human Resources",2,3,1,"Male",2,1,2,"L","N",3,"N","Human Resources",2335,3157,1,"Yes",15,4,3,"L",4,"N",3,2,2,2,0,24
45,"Travel_Rarely","Research & Development",9,4,4,"Male",3,2,2,"H","Y",3,"Y","Research and Design Specialists",3697,9278,9,"No",14,1,2,"L",12,"Y",3,10,9,9,8,59
24,"Travel_Rarely","Production",4,2,4,"Male",2,1,3,"H","N",3,"N","Machinists",2127,9100,5,"No",21,4,1,"H",1,"Y",3,1,0,0,0,84
39,"Travel_Frequently","Research & Development",21,3,4,"Female",3,3,2,"H","N",3,"Y","Manufacturing Director",10880,5083,1,"Yes",13,3,0,"L",21,"N",3,21,6,2,8,46
47,"Travel_Frequently","Sales",16,3,3,"Male",1,4,2,"L","Y",1,"Y","Sales Executive",12936,24164,2,"No",11,3,0,"L",25,"Y",1,23,5,14,10,50
36,"Travel_Rarely","Sales",18,2,2,"Male",2,3,4,"H","N",2,"Y","Sales Executive",7596,3809,1,"No",13,2,2,"H",10,"Y",3,10,9,9,0,82
55,"Travel_Rarely","Research & Development",5,3,1,"Male",2,1,2,"L","N",2,"N","Research and Design Specialists",3537,23737,3,"No",12,4,1,"L",8,"N",3,4,2,1,2,44
44,"Travel_Rarely","Research & Development",11,3,4,"Male",3,4,2,"H","N",3,"Y","Research Director",16328,22074,3,"No",13,3,1,"H",24,"N",4,20,6,14,17,45
28,"Travel_Frequently","Production",16,3,4,"Male",2,1,2,"L","Y",1,"Y","Machinists",3867,14222,4,"Yes",12,2,1,"L",2,"Y",3,2,2,2,2,72
27,"Travel_Frequently","Production",21,2,4,"Female",3,1,1,"L","N",3,"N","Machinists",2379,19826,5,"Yes",14,3,0,"H",6,"N",2,5,4,0,2,32
45,"Non-Travel","Sales",9,4,3,"Female",3,2,1,"L","Y",3,"Y","Sales Executive",5154,19665,2,"No",22,2,2,"H",10,"Y",4,8,7,5,7,55
31,"Travel_Frequently","Research & Development",6,2,3,"Female",2,3,2,"H","N",2,"Y","Manufacturing Director",8943,14034,1,"No",24,1,1,"H",10,"Y",3,10,9,8,9,66
49,"Travel_Rarely","Finance",10,3,1,"Male",3,2,3,"H","N",3,"Y","Accountant",9050,9955,7,"Yes",18,1,1,"H",10,"N",3,9,6,2,6,31
42,"Non-Travel","Research & Development",19,4,3,"Male",3,1,1,"L","N",3,"N","Research and Design Specialists",2936,6161,2,"No",22,2,2,"H",10,"Y",2,6,3,3,3,58
33,"Travel_Rarely","Research & Development",12,4,3,"Female",2,1,2,"H","N",3,"Y","Research and Design Specialists",2911,14776,1,"No",13,3,1,"L",2,"Y",2,2,2,0,2,53
53,"Travel_Rarely","Sales",15,2,2,"Male",3,2,1,"H","N",3,"Y","Sales Representative",2306,16047,2,"Yes",20,4,1,"L",13,"Y",1,7,7,4,5,56
29,"Travel_Rarely","Sales",10,3,1,"Male",2,2,2,"H","N",3,"Y","Sales Executive",6644,3687,2,"No",19,2,2,"H",10,"Y",3,0,0,0,0,66
34,"Travel_Rarely","Production",6,3,2,"Male",3,1,1,"L","N",3,"N","Machinists",2008,6896,5,"No",14,2,2,"L",1,"N",3,1,0,1,0,47
31,"Travel_Rarely","Sales",15,4,2,"Male",2,1,2,"L","Y",3,"Y","Sales Representative",2329,11737,4,"No",15,2,0,"L",13,"Y",4,7,7,5,2,60
40,"Travel_Rarely","Research & Development",18,4,3,"Female",3,1,2,"L","N",2,"N","Research and Design Specialists",2001,12549,6,"No",14,2,3,"L",20,"N",3,5,3,0,2,46
32,"Travel_Rarely","Production",18,3,2,"Male",4,2,1,"L","N",3,"Y","Production Supervisors",6213,6834,6,"Yes",15,4,0,"H",10,"N",2,9,3,2,6,35
55,"Travel_Rarely","Research & Development",5,4,2,"Male",2,1,3,"L","Y",2,"Y","Research and Design Specialists",2662,7975,2,"No",20,2,1,"H",19,"Y",4,5,2,0,4,76
33,"Travel_Frequently","Finance",23,4,1,"Male",3,2,1,"L","N",1,"Y","Accountant",8471,9318,2,"No",16,1,1,"H",7,"N",1,5,6,3,7,50
25,"Travel_Rarely","Sales",21,3,2,"Female",4,5,3,"L","Y",3,"Y","IT specialists",6213,6834,8,"No",20,2,0,"L",7,"Y",3,2,6,3,7,85
36,"Travel_Rarely","Research & Development",7,3,4,"Male",3,3,2,"L","Y",2,"Y","Customercare Representative",8321,25949,8,"Yes",13,4,1,"H",15,"N",3,12,8,5,7,45
50,"Travel_Rarely","Research & Development",5,3,3,"Male",3,4,2,"L","N",2,"Y","Research Director",17639,6881,8,"No",16,4,0,"L",30,"Y",3,4,3,0,3,50
37,"Travel_Frequently","Sales",21,2,3,"Female",3,1,1,"L","N",2,"N","Sales Representative",2973,21222,9,"No",15,2,1,"L",10,"N",3,5,4,0,0,38
29,"Travel_Rarely","Production",13,3,1,"Male",2,3,4,"L","N",1,"N","Production Supervisors",5929,6522,8,"No",15,1,1,"H",6,"Y",1,4,7,1,3,30
28,"Travel_Frequently","Finance",6,4,2,"Female",3,3,4,"L","Y",1,"Y","Accountant",8635,9499,8,"No",20,2,1,"L",6,"Y",3,8,7,2,4,66
35,"Travel_Rarely","Sales",21,3,4,"Male",2,3,2,"L","Y",3,"Y","Sales Executive",10306,21530,9,"No",17,3,0,"L",15,"Y",3,13,12,6,0,54
35,"Travel_Rarely","Finance",21,4,1,"Female",3,3,3,"L","Y",2,"Y","Accountant",8492,9341,8,"Yes",17,4,0,"L",5,"Y",3,3,6,1,6,57
50,"Travel_Rarely","Finance",7,3,2,"Male",3,3,2,"L","Y",1,"Y","Accountant",9399,10339,8,"No",19,1,0,"L",7,"N",1,3,5,1,6,61
37,"Travel_Rarely","Research & Development",4,2,2,"Female",4,5,1,"L","N",2,"Y","Sales Executive",NA,7496,7,"No",17,4,0,"L",8,"Y",1,8,5,2,5,69
