"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
36,"Travel_Rarely","Research & Development",8,4,1,"Male",3,2,2,"L","N",3,"N","Customercare Representative",5347,7419,7,"No",14,2,2,"L",10,"N",2,3,2,0,2,46
53,"Travel_Rarely","Production",3,4,1,"Male",4,2,4,"L","N",1,"Y","Production Supervisors",6318,6950,3,"Yes",20,1,1,"H",6,"Y",3,2,2,2,3,40
30,"Travel_Rarely","IT_Support",4,2,3,"Male",4,2,2,"L","Y",1,"Y","Research and Design Specialists",NA,7696,8,"Yes",20,1,1,"H",6,"Y",3,2,2,2,3,76
27,"Travel_Rarely","Finance",8,4,2,"Female",3,2,1,"L","Y",3,"Y","Accountant",9908,10899,8,"Yes",19,1,0,"L",5,"N",2,8,2,2,6,85
43,"Travel_Rarely","Finance",14,4,2,"Male",3,2,2,"L","Y",1,"Y","Accountant",9973,10970,9,"No",18,4,0,"L",7,"N",1,5,3,1,6,62
30,"Travel_Rarely","Human Resources",23,3,3,"Male",3,2,4,"H","N",2,"Y","Human Resources",6347,13982,0,"Yes",19,4,0,"H",12,"Y",1,11,9,4,7,65
35,"Travel_Frequently","Research & Development",14,2,3,"Male",3,3,2,"L","N",3,"Y","Manufacturing Director",9362,19944,7,"No",11,3,0,"H",10,"Y",3,2,2,2,2,68
35,"Travel_Rarely","Research & Development",6,3,4,"Female",2,3,2,"H","N",2,"Y","Manufacturing Director",10685,23457,2,"Yes",20,2,1,"L",17,"N",3,17,14,5,15,43
29,"Travel_Frequently","Sales",17,3,3,"Male",4,1,2,"L","N",1,"N","Sales Representative",1091,10642,6,"No",17,4,0,"H",1,"N",3,1,0,0,0,36
40,"Travel_Rarely","Finance",7,3,2,"Male",2,2,1,"L","Y",3,"Y","Accountant",8835,9719,9,"No",20,2,0,"L",7,"N",2,8,7,3,7,74
30,"Travel_Rarely","Sales",17,3,2,"Male",3,1,2,"L","N",2,"N","Sales Manager",1081,16019,4,"No",13,3,0,"H",1,"N",2,1,0,0,0,44
41,"Travel_Rarely","Research & Development",15,2,2,"Female",4,1,4,"L","Y",1,"Y","Research and Design Specialists",3376,18863,1,"No",13,3,0,"H",10,"Y",3,10,6,0,8,82
36,"Travel_Rarely","Research & Development",5,5,4,"Female",2,3,1,"L","Y",2,"Y","Manufacturing Director",8858,15669,5,"No",11,2,0,"L",15,"Y",2,14,8,7,8,51
35,"Travel_Rarely","Research & Development",15,4,2,"Male",3,2,3,"L","Y",1,"Y","Research and Design Specialists",5098,18698,7,"No",19,2,0,"L",10,"Y",3,10,7,0,8,71
45,"Travel_Rarely","Research & Development",13,2,2,"Female",2,2,2,"L","Y",2,"Y","Manufacturing Director",5906,23888,5,"No",13,4,2,"H",10,"Y",2,9,8,3,8,61
39,"Travel_Rarely","Finance",20,3,1,"Female",2,3,1,"L","N",2,"Y","Accountant",9330,10263,3,"No",19,3,1,"L",7,"N",3,6,5,1,4,29
55,"Non-Travel","Research & Development",22,1,3,"Male",2,4,2,"L","Y",2,"Y","Manager",16756,17323,2,"No",15,2,0,"L",31,"Y",4,9,7,6,2,62
46,"Travel_Rarely","Sales",14,3,3,"Female",2,3,4,"H","N",2,"Y","Sales Executive",9071,11563,2,"Yes",19,3,1,"H",15,"Y",3,3,2,1,2,63
28,"Travel_Rarely","Sales",24,4,2,"Male",3,2,4,"H","N",1,"Y","Sales Executive",5253,20750,1,"No",16,4,0,"H",7,"Y",3,7,5,0,7,65
37,"Travel_Rarely","Research & Development",22,3,4,"Female",3,1,1,"L","Y",3,"N","Research and Design Specialists",2115,15881,1,"No",12,2,0,"L",17,"N",3,17,12,5,7,37
59,"Travel_Rarely","Sales",7,3,3,"Female",2,2,4,"L","Y",1,"Y","Sales Executive",5171,16490,5,"No",17,4,0,"L",13,"Y",3,6,1,0,5,63
38,"Travel_Frequently","Research & Development",17,4,1,"Male",2,2,3,"L","Y",2,"Y","Manufacturing Director",5321,14284,9,"No",11,4,1,"L",10,"Y",3,8,3,7,7,71
34,"Travel_Rarely","Production",19,2,2,"Male",2,2,2,"L","N",3,"Y","Machinists",3986,11912,8,"No",14,3,1,"L",15,"Y",4,15,10,4,13,66
39,"Travel_Rarely","Finance",25,3,1,"Male",2,2,1,"L","N",2,"Y","Accountant",9923,10915,2,"No",15,3,0,"L",8,"N",1,6,5,3,6,48
30,"Travel_Rarely","Production",15,3,1,"Female",2,2,2,"L","Y",3,"Y","Machinists",4627,23631,8,"No",12,1,1,"L",10,"Y",3,9,2,6,7,54
32,"Travel_Rarely","Research & Development",2,3,3,"Female",2,2,2,"L","N",2,"Y","Manufacturing Director",6162,19124,4,"No",12,3,1,"L",14,"N",3,14,13,6,8,44
40,"Travel_Frequently","Research & Development",18,2,3,"Female",2,2,2,"L","Y",2,"Y","Research and Design Specialists",4422,21203,7,"Yes",13,4,1,"L",16,"Y",1,1,1,0,0,59
45,"Non-Travel","Production",8,2,3,"Male",3,2,2,"L","Y",3,"Y","Machinists",4447,23163,8,"No",12,2,0,"L",9,"Y",2,9,7,0,8,52
51,"Travel_Rarely","Finance",2,3,2,"Male",3,2,2,"L","N",1,"N","Accountant",9560,10516,8,"No",15,4,1,"H",5,"Y",1,10,7,3,2,38
33,"Travel_Rarely","Research & Development",12,4,3,"Female",2,1,2,"H","N",3,"Y","Research and Design Specialists",2911,14776,1,"No",13,3,1,"L",2,"Y",2,2,2,0,2,53
40,"Travel_Frequently","Finance",21,4,2,"Male",2,3,1,"L","Y",3,"Y","Accountant",9913,10904,1,"No",15,1,0,"H",9,"Y",1,6,7,2,6,69
40,"Travel_Rarely","Research & Development",6,3,1,"Female",2,3,2,"L","Y",1,"Y","Manufacturing Director",10435,25800,5,"No",13,4,2,"L",18,"Y",3,18,15,14,12,50
39,"Travel_Frequently","Research & Development",2,4,3,"Female",3,3,2,"H","N",2,"Y","Customercare Representative",10938,6420,0,"No",25,4,0,"H",20,"Y",3,19,6,11,8,62
28,"Travel_Rarely","Finance",8,4,2,"Female",2,3,2,"L","Y",2,"Y","Accountant",8146,8961,8,"Yes",19,2,1,"H",8,"Y",3,8,2,3,6,55
45,"Travel_Rarely","Human Resources",18,3,3,"Female",1,3,2,"L","Y",2,"Y","Human Resources",9756,6595,9,"No",21,3,2,"L",9,"N",4,5,0,0,3,41
56,"Travel_Rarely","Production",16,3,4,"Male",1,3,3,"H","N",2,"Y","Manufacturing Director",7260,21698,4,"No",11,1,0,"L",37,"Y",2,6,4,0,2,51
32,"Travel_Frequently","Production",19,4,1,"Male",3,2,4,"H","N",3,"Y","Machinists",5309,21146,6,"No",15,4,2,"L",10,"Y",3,10,8,4,7,63
33,"Travel_Rarely","Sales",7,4,1,"Male",3,2,1,"L","N",1,"Y","Sales Executive",6392,10589,5,"No",13,4,1,"H",8,"N",1,2,2,2,2,47
21,"Non-Travel","Sales",23,2,1,"Male",3,1,2,"H","N",3,"Y","Sales Representative",2610,2851,1,"No",24,3,0,"H",3,"Y",2,3,2,2,2,66
30,"Non-Travel","Sales",22,2,4,"Female",3,2,2,"L","N",1,"N","Sales Executive",4736,6069,7,"Yes",12,2,1,"L",4,"N",4,2,2,2,2,48
30,"Travel_Rarely","IT_Support",24,3,1,"Male",3,2,2,"H","Y",3,"Y","IT specialists",10909,12000,6,"No",18,4,1,"L",10,"Y",1,3,4,2,6,69
42,"Travel_Rarely","IT_Support",11,3,2,"Male",2,3,1,"L","N",3,"N","IT specialists",5319,5851,5,"Yes",18,3,0,"L",9,"N",3,3,5,2,2,28
48,"Travel_Rarely","Research & Development",25,4,3,"Female",3,1,2,"H","Y",1,"Y","Research and Design Specialists",2367,16530,2,"No",12,4,1,"H",10,"Y",2,8,2,7,6,54
29,"Travel_Rarely","Sales",11,3,2,"Female",3,3,2,"L","N",2,"Y","Sales Executive",7639,24525,1,"No",22,4,3,"L",10,"Y",2,10,4,1,9,50
29,"Travel_Rarely","Production",11,4,4,"Female",3,1,1,"L","Y",1,"N","Machinists",2974,25412,1,"No",17,3,1,"L",9,"N",3,5,3,1,2,38
27,"Travel_Frequently","Research & Development",5,2,4,"Male",3,3,2,"H","N",3,"Y","Manufacturing Director",8793,4809,6,"No",21,3,2,"L",9,"Y",2,9,7,1,7,62
28,"Travel_Frequently","Production",23,2,3,"Male",2,1,1,"H","Y",1,"N","Machinists",2561,5355,8,"No",11,3,0,"L",8,"N",2,0,0,0,0,38
40,"Travel_Rarely","Sales",13,4,3,"Female",3,5,2,"H","N",2,"Y","Manager",18041,13022,0,"No",14,4,0,"L",21,"Y",3,20,15,1,12,57
39,"Travel_Rarely","Finance",19,4,1,"Female",3,2,2,"H","N",3,"Y","Accountant",9023,9925,8,"Yes",19,1,0,"H",9,"N",2,8,3,2,4,45
40,"Travel_Rarely","Finance",14,4,2,"Male",3,2,2,"L","Y",2,"Y","Accountant",8979,9877,9,"Yes",18,2,0,"L",8,"Y",3,2,7,1,2,61
48,"Non-Travel","Research & Development",6,4,1,"Male",4,4,2,"H","Y",3,"Y","Manager",16885,16154,2,"No",22,3,0,"L",27,"Y",2,5,4,2,1,62
46,"Travel_Rarely","Sales",20,3,1,"Female",4,4,2,"L","Y",1,"Y","Sales Executive",13225,7739,9,"No",12,4,1,"H",25,"N",3,19,17,2,8,42
37,"Travel_Rarely","Research & Development",22,3,2,"Male",4,1,2,"L","Y",3,"N","Research and Design Specialists",3564,22977,1,"Yes",12,1,1,"L",8,"N",2,8,7,1,7,43
31,"Travel_Rarely","Research & Development",25,3,1,"Female",2,1,2,"H","Y",2,"N","Research and Design Specialists",1261,22262,7,"No",12,3,0,"H",1,"N",4,1,0,0,0,42
29,"Travel_Rarely","Research & Development",24,2,3,"Male",4,1,2,"L","N",3,"N","Research and Design Specialists",2700,23779,5,"No",24,3,1,"L",10,"N",3,10,7,0,7,43
38,"Travel_Frequently","Research & Development",3,3,4,"Male",3,2,1,"L","Y",2,"N","Research and Design Specialists",4735,9867,3,"No",15,4,2,"L",19,"N",4,13,11,2,9,47
51,"Travel_Rarely","Human Resources",18,3,3,"Male",3,4,2,"H","Y",3,"Y","Manager",14026,17588,2,"Yes",11,2,1,"L",33,"Y",3,33,9,0,10,59
40,"Travel_Rarely","Research & Development",15,2,2,"Female",3,2,1,"L","N",1,"Y","Manufacturing Director",6516,5041,5,"Yes",16,2,1,"L",18,"Y",3,1,0,0,0,58
48,"Travel_Frequently","Production",15,3,2,"Male",2,3,1,"L","N",2,"Y","Production Supervisors",7652,9182,4,"No",16,1,1,"H",5,"N",1,10,3,2,5,28
31,"Travel_Rarely","Sales",3,3,2,"Female",1,2,1,"L","N",2,"N","Sales Executive",4559,24788,3,"Yes",11,3,1,"L",4,"N",3,2,2,2,2,15
37,"Travel_Rarely","Research & Development",3,3,3,"Male",3,3,1,"H","N",3,"Y","Manufacturing Director",9434,9606,8,"No",15,3,1,"L",10,"Y",3,10,7,7,8,58
29,"Travel_Rarely","Research & Development",10,1,2,"Male",2,2,2,"H","Y",2,"Y","Manufacturing Director",5056,17689,1,"Yes",15,3,1,"L",10,"Y",2,10,7,1,2,61
38,"Travel_Rarely","Sales",15,3,1,"Male",3,3,2,"H","N",2,"Y","Sales Executive",10609,9647,0,"No",12,3,2,"L",17,"Y",2,16,10,5,13,57
40,"Travel_Rarely","Production",20,2,3,"Male",3,2,2,"L","N",3,"N","Machinists",2741,16523,8,"Yes",15,3,1,"L",15,"N",4,7,2,3,7,36
40,"Travel_Rarely","Finance",6,3,1,"Male",2,3,2,"L","N",3,"Y","Accountant",8184,9002,8,"Yes",20,2,0,"L",10,"Y",2,4,2,2,4,42
38,"Travel_Rarely","Research & Development",8,2,2,"Male",3,1,2,"L","Y",1,"Y","Research and Design Specialists",4771,14293,8,"No",19,4,2,"L",10,"Y",4,5,2,0,3,57
34,"Non-Travel","Research & Development",21,4,4,"Male",1,1,2,"L","N",1,"N","Research and Design Specialists",2307,14460,5,"Yes",23,2,1,"L",5,"N",3,5,2,3,0,11
40,"Travel_Rarely","Sales",17,3,3,"Male",3,2,4,"L","Y",2,"Y","Sales Executive",8396,22217,3,"No",14,2,1,"L",8,"Y",2,7,7,7,5,65
46,"Non-Travel","Sales",11,2,2,"Male",2,2,2,"L","Y",2,"N","Sales Executive",7991,25166,2,"No",15,3,0,"H",6,"Y",3,2,2,2,2,52
41,"Travel_Frequently","Research & Development",5,3,4,"Male",2,4,2,"H","N",2,"Y","Manager",17181,12888,4,"No",13,2,1,"H",21,"Y",2,7,6,7,7,61
30,"Non-Travel","Sales",7,4,3,"Female",3,3,2,"L","N",2,"Y","Sales Executive",8412,2890,0,"No",11,3,0,"L",10,"N",3,9,8,7,8,45
54,"Travel_Rarely","Sales",23,3,1,"Male",3,2,1,"H","Y",3,"Y","IT specialists",8450,9295,6,"No",20,1,0,"L",7,"Y",1,6,5,2,3,59
29,"Travel_Rarely","Research & Development",22,4,2,"Male",2,3,2,"H","N",2,"Y","Research Director",11935,21526,1,"No",18,3,0,"H",10,"Y",3,10,2,0,7,70
28,"Travel_Rarely","Finance",3,3,2,"Male",2,3,2,"L","N",1,"Y","Accountant",9954,10949,8,"No",18,4,1,"L",9,"Y",3,4,3,2,7,42
34,"Travel_Rarely","Research & Development",4,4,1,"Male",3,1,1,"L","N",2,"N","Research and Design Specialists",2972,22061,4,"No",13,3,0,"H",1,"N",1,1,0,0,0,47
46,"Travel_Rarely","Sales",21,2,3,"Male",2,3,1,"H","N",2,"Y","Sales Executive",9619,13596,1,"No",16,4,0,"H",9,"N",3,9,8,4,7,63
35,"Travel_Rarely","Production",14,3,2,"Male",3,3,3,"L","N",3,"Y","Production Supervisors",6854,7539,6,"No",19,1,1,"H",7,"N",3,2,6,1,4,31
40,"Travel_Rarely","Production",9,4,4,"Male",3,1,2,"L","N",3,"N","Machinists",2018,21831,7,"No",14,2,0,"L",15,"N",1,5,4,1,0,17
34,"Travel_Rarely","Research & Development",11,3,4,"Male",3,3,4,"L","N",1,"Y","Customercare Representative",8500,5494,8,"No",11,4,1,"L",10,"Y",2,9,7,1,6,69
40,"Travel_Rarely","Sales",16,2,4,"Female",3,2,2,"L","N",3,"N","Sales Executive",4639,11262,4,"No",15,3,1,"L",5,"N",3,5,4,1,2,33
44,"Travel_Frequently","Production",8,3,4,"Male",3,1,1,"H","N",3,"Y","Machinists",3161,19920,3,"Yes",22,4,1,"L",19,"Y",1,1,0,0,0,56
30,"Travel_Frequently","Research & Development",9,3,3,"Female",3,1,2,"H","N",3,"N","Research and Design Specialists",2083,22653,1,"No",20,3,1,"L",1,"Y",3,1,0,0,0,70
19,"Non-Travel","Research & Development",24,3,1,"Female",2,1,2,"H","N",2,"N","Research and Design Specialists",1859,6148,9,"Yes",25,2,0,"H",1,"N",4,1,1,0,0,36
25,"Travel_Rarely","Finance",4,3,2,"Male",3,3,1,"L","N",2,"Y","Accountant",8505,9356,6,"Yes",20,2,0,"L",6,"N",1,3,6,1,5,44
37,"Travel_Rarely","Sales",11,4,4,"Male",2,2,1,"H","Y",1,"Y","Sales Executive",6334,24558,4,"No",19,4,2,"L",9,"Y",3,1,0,0,0,56
35,"Travel_Rarely","Production",3,3,4,"Male",1,1,1,"H","N",1,"Y","Machinists",4230,19225,0,"No",15,3,0,"L",6,"Y",3,5,4,4,3,55
42,"Travel_Rarely","Finance",18,4,1,"Male",2,2,2,"L","N",2,"N","Accountant",9450,10395,4,"Yes",20,4,0,"H",5,"Y",2,2,5,1,3,33
38,"Travel_Frequently","Research & Development",18,3,4,"Female",2,2,1,"L","Y",1,"Y","Research and Design Specialists",2133,18115,7,"Yes",16,3,1,"L",20,"Y",3,20,11,0,7,55
29,"Travel_Rarely","Research & Development",3,4,4,"Female",2,1,2,"L","N",2,"N","Research and Design Specialists",3785,8489,9,"No",14,2,0,"L",5,"N",1,5,4,0,4,44
40,"Travel_Rarely","Production",19,4,1,"Male",3,1,2,"L","Y",1,"Y","Machinists",2406,4060,3,"No",19,3,2,"L",8,"Y",2,1,0,0,0,72
31,"Travel_Rarely","Research & Development",21,4,3,"Male",2,1,4,"H","N",1,"Y","Research and Design Specialists",2657,7551,0,"Yes",16,4,0,"H",3,"Y",3,2,2,2,2,65
28,"Travel_Rarely","Research & Development",3,2,2,"Male",4,2,1,"L","Y",1,"N","Customercare Representative",5661,4824,0,"No",19,3,0,"L",9,"N",3,8,3,0,7,38
36,"Non-Travel","Research & Development",12,3,1,"Female",4,3,2,"H","N",3,"Y","Research Director",11713,20335,2,"No",14,1,1,"L",10,"Y",3,8,7,0,5,54
24,"Travel_Rarely","Production",4,2,4,"Male",2,1,3,"H","N",3,"N","Machinists",2127,9100,5,"No",21,4,1,"H",1,"Y",3,1,0,0,0,84
28,"Non-Travel","Human Resources",19,2,3,"Male",3,1,4,"L","Y",3,"N","Human Resources",2706,10494,5,"No",15,2,1,"H",3,"Y",3,3,2,2,2,100
18,"Travel_Frequently","Sales",7,2,2,"Female",3,1,2,"L","Y",2,"N","Sales Representative",1569,18420,8,"Yes",12,3,0,"L",0,"Y",4,0,0,0,0,50
42,"Travel_Rarely","Research & Development",1,2,4,"Male",3,4,4,"H","Y",3,"Y","Manager",17665,14399,4,"No",17,4,1,"L",23,"Y",3,22,6,13,7,69
28,"Travel_Rarely","Finance",9,3,2,"Male",2,2,2,"L","N",3,"Y","Accountant",9814,10795,8,"Yes",17,2,1,"H",7,"Y",3,3,2,3,6,40
39,"Travel_Rarely","Human Resources",9,3,3,"Female",4,2,2,"H","N",3,"Y","Human Resources",6389,18767,9,"No",15,3,1,"L",12,"Y",1,8,3,3,6,59
39,"Travel_Frequently","Sales",10,3,3,"Male",3,2,2,"L","Y",1,"Y","Sales Executive",4127,19188,9,"No",18,4,1,"H",7,"Y",3,2,1,2,2,59
52,"Travel_Frequently","Finance",21,4,1,"Female",2,2,1,"H","Y",3,"Y","Accountant",9771,10748,3,"No",17,4,0,"L",8,"Y",2,9,2,3,5,60
33,"Non-Travel","Sales",10,1,2,"Female",2,1,2,"H","Y",1,"Y","Sales Representative",2342,21437,3,"No",19,4,0,"L",3,"Y",2,2,2,2,2,61
52,"Non-Travel","Sales",22,4,1,"Male",2,5,4,"H","Y",2,"Y","Manager",19068,21030,1,"Yes",18,4,0,"H",33,"Y",4,33,7,15,12,79
52,"Travel_Rarely","Research & Development",23,4,2,"Male",3,3,1,"L","Y",2,"Y","Customercare Representative",10445,15322,6,"No",19,4,0,"L",18,"Y",3,8,6,4,0,51
33,"Travel_Rarely","Sales",25,5,4,"Male",4,3,4,"L","Y",3,"Y","Sales Executive",8380,21708,5,"Yes",14,4,2,"L",10,"Y",3,9,8,0,8,79
28,"Travel_Frequently","Production",8,3,1,"Male",2,1,2,"L","N",3,"N","Machinists",2596,7160,1,"No",15,1,2,"L",1,"N",3,1,0,0,0,45
36,"Travel_Frequently","Sales",4,2,2,"Female",3,3,1,"L","N",2,"Y","Sales Executive",9738,22952,0,"No",14,3,1,"L",10,"Y",3,9,7,2,8,50
27,"Travel_Rarely","Sales",7,3,4,"Female",2,2,2,"L","N",3,"N","Sales Executive",5769,7100,8,"Yes",11,4,0,"H",6,"Y",3,6,2,4,4,50
54,"Travel_Rarely","Finance",17,4,2,"Female",2,2,2,"L","Y",3,"Y","Accountant",9588,10547,2,"Yes",15,2,0,"H",5,"Y",2,10,6,1,6,67
32,"Travel_Frequently","Research & Development",19,2,4,"Female",3,2,2,"L","Y",1,"Y","Research and Design Specialists",4998,2338,9,"Yes",14,4,0,"L",10,"Y",3,8,7,0,7,68
36,"Travel_Rarely","Production",17,3,1,"Male",3,1,4,"L","Y",1,"Y","Machinists",2013,10950,4,"No",11,3,0,"L",15,"Y",3,4,3,1,3,74
42,"Travel_Frequently","Production",22,4,1,"Male",4,2,3,"L","N",1,"Y","Production Supervisors",7413,8896,2,"No",15,2,1,"L",8,"N",3,2,2,1,4,34
47,"Travel_Frequently","Sales",16,3,3,"Male",1,4,2,"L","Y",1,"Y","Sales Executive",12936,24164,2,"No",11,3,0,"L",25,"Y",1,23,5,14,10,50
33,"Travel_Rarely","Research & Development",9,3,3,"Male",3,3,2,"H","Y",3,"Y","Research Director",11691,25995,2,"No",11,4,0,"L",14,"Y",4,13,9,3,7,68
25,"Travel_Rarely","Human Resources",25,3,3,"Female",3,1,4,"L","Y",2,"Y","Human Resources",2187,19655,6,"No",14,3,0,"L",6,"Y",3,2,0,1,2,65
47,"Travel_Rarely","Research & Development",13,3,3,"Female",2,3,2,"L","Y",2,"Y","Manufacturing Director",10333,19271,3,"Yes",12,3,1,"H",28,"N",3,22,11,14,10,48
38,"Travel_Frequently","Production",17,2,4,"Male",3,1,4,"H","N",2,"N","Machinists",1702,12106,1,"Yes",23,3,1,"H",1,"Y",3,1,0,0,0,64
55,"Travel_Rarely","Production",15,3,2,"Male",4,3,1,"L","N",2,"Y","Production Supervisors",6812,7493,2,"Yes",18,4,0,"H",7,"Y",2,3,4,1,2,34
42,"Travel_Rarely","Finance",21,3,1,"Male",2,3,2,"L","N",2,"Y","Accountant",9912,10903,7,"No",20,2,1,"H",5,"N",1,7,6,2,6,25
34,"Travel_Frequently","Research & Development",20,3,2,"Male",3,4,1,"L","N",2,"Y","Research Director",17007,11929,5,"No",14,4,2,"H",16,"Y",2,14,8,6,9,55
44,"Travel_Rarely","Sales",8,3,4,"Female",4,4,2,"H","Y",2,"Y","Sales Executive",13320,11737,2,"Yes",18,3,1,"L",23,"Y",3,12,11,11,11,53
47,"Travel_Frequently","Finance",2,3,2,"Female",3,3,2,"H","Y",3,"Y","Accountant",9641,10605,9,"No",17,2,0,"H",5,"Y",1,2,3,3,2,71
53,"Travel_Rarely","Research & Development",13,3,4,"Male",4,4,2,"L","Y",2,"Y","Research Director",16598,19764,3,"No",12,2,0,"H",35,"Y",2,9,8,8,8,62
45,"Travel_Rarely","Production",8,3,2,"Male",4,2,2,"L","N",3,"N","Production Supervisors",5984,6582,6,"Yes",19,1,1,"H",10,"N",1,7,5,3,3,31
27,"Travel_Rarely","Research & Development",9,3,2,"Male",4,2,4,"L","Y",3,"Y","Manufacturing Director",6142,5174,8,"Yes",20,2,1,"L",6,"Y",3,6,2,0,3,64
31,"Travel_Rarely","Production",8,3,2,"Male",3,2,2,"L","Y",3,"Y","Machinists",4197,18624,7,"No",11,1,1,"H",10,"Y",3,10,8,0,2,54
35,"Travel_Frequently","Research & Development",6,4,3,"Male",3,2,1,"L","N",2,"N","Customercare Representative",5689,24594,8,"Yes",14,4,2,"H",10,"N",4,10,2,0,2,35
35,"Travel_Frequently","Research & Development",17,4,4,"Female",3,1,1,"H","N",3,"N","Research and Design Specialists",2022,16612,4,"Yes",19,1,1,"L",10,"N",2,10,2,7,8,27
37,"Travel_Rarely","Research & Development",13,2,2,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",3022,10227,4,"No",21,1,0,"L",8,"Y",3,1,0,0,0,47
45,"Travel_Rarely","Research & Development",21,2,4,"Female",2,4,2,"L","Y",3,"Y","Research Director",16704,17119,5,"No",11,3,0,"L",21,"N",3,21,6,8,6,42
37,"Non-Travel","Research & Development",17,5,2,"Female",3,2,1,"L","N",3,"N","Research and Design Specialists",4449,23866,3,"Yes",15,1,2,"L",15,"N",3,13,11,10,7,31
26,"Travel_Frequently","Sales",24,3,3,"Male",2,2,2,"L","Y",2,"Y","Sales Executive",4294,11148,7,"No",12,2,0,"L",7,"Y",3,7,7,0,7,52
29,"Travel_Rarely","Finance",5,3,2,"Male",2,3,2,"L","Y",3,"Y","Accountant",9447,10392,2,"No",15,2,0,"L",5,"Y",2,3,5,2,3,79
18,"Travel_Rarely","Sales",10,3,4,"Female",2,1,2,"L","N",3,"N","Sales Representative",1200,9724,1,"No",12,1,0,"L",0,"N",3,0,0,0,0,45
59,"Travel_Rarely","Sales",6,3,1,"Female",3,3,1,"H","N",2,"Y","Sales Executive",7637,2354,7,"No",11,4,0,"H",28,"N",2,21,16,7,9,68
52,"Travel_Rarely","Sales",19,1,1,"Female",1,5,2,"L","N",3,"Y","Manager",19845,25846,8,"No",15,4,1,"L",33,"N",3,32,14,6,9,48
33,"Travel_Rarely","Sales",9,1,2,"Female",3,2,1,"L","N",2,"N","Research and Design Specialists",NA,9182,8,"No",18,1,0,"L",7,"N",1,2,4,3,7,73
39,"Travel_Frequently","Research & Development",1,3,1,"Male",3,4,4,"H","Y",1,"Y","Customercare Representative",12169,13547,1,"No",11,4,3,"L",21,"Y",3,18,7,11,5,69
38,"Travel_Rarely","Production",17,2,4,"Female",3,1,1,"L","N",2,"Y","Machinists",3306,26176,2,"No",19,4,1,"L",7,"Y",2,0,0,0,0,56
29,"Travel_Frequently","Research & Development",9,4,2,"Male",1,1,4,"H","N",3,"N","Research and Design Specialists",2720,18959,9,"No",18,4,1,"L",10,"Y",3,10,7,2,8,65
22,"Travel_Rarely","Production",1,1,3,"Female",3,1,2,"L","N",2,"Y","Machinists",2398,15999,1,"Yes",17,3,0,"H",1,"Y",3,1,0,0,0,68
32,"Travel_Rarely","Sales",8,4,2,"Male",3,2,4,"H","Y",3,"Y","Sales Executive",5010,24301,1,"No",16,1,0,"H",12,"Y",3,11,8,5,7,66
