"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","Proactivity","Autonomy","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","Tools","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
48,"Travel_Frequently","Sales",15,2,4,"Female",3,1,1,"L","N",3,"N","Sales Representative",2655,11740,6,"Yes",11,3,2,"L",19,"N",3,9,7,7,7,40
51,"Travel_Rarely","Production",8,3,1,"Male",3,2,4,"L","N",1,"Y","Production Supervisors",6735,7409,8,"No",19,3,1,"H",10,"N",1,9,5,3,2,32
23,"Travel_Rarely","Production",12,1,1,"Male",3,2,2,"L","Y",2,"N","Machinists",2272,24812,9,"No",14,2,0,"H",5,"N",3,4,3,1,2,42
29,"Travel_Rarely","Sales",2,3,3,"Male",2,2,1,"L","Y",2,"Y","Sales Executive",8620,23757,6,"No",14,3,2,"H",10,"Y",3,10,7,0,4,51
27,"Travel_Rarely","Sales",9,3,4,"Male",3,2,2,"H","N",3,"Y","Sales Executive",4478,5242,1,"Yes",11,1,0,"H",5,"Y",3,5,4,0,4,70
48,"Travel_Rarely","Sales",3,1,2,"Male",4,2,1,"H","N",3,"Y","Sales Executive",8120,18597,3,"No",12,4,0,"L",12,"Y",3,2,2,2,2,55
18,"Non-Travel","Production",19,3,4,"Female",3,1,4,"L","N",1,"Y","Machinists",1611,19305,6,"No",15,3,0,"L",0,"Y",4,0,0,0,0,65
41,"Travel_Rarely","Sales",9,3,4,"Female",3,3,4,"H","N",2,"Y","Manager",13591,14674,3,"Yes",18,3,0,"H",16,"Y",3,1,0,0,0,74
30,"Non-Travel","Production",6,3,3,"Male",3,2,1,"H","Y",3,"Y","Machinists",3072,11012,1,"No",11,3,2,"L",12,"Y",3,12,9,6,10,58
30,"Travel_Rarely","Human Resources",23,3,3,"Male",3,2,4,"H","N",2,"Y","Human Resources",6347,13982,0,"Yes",19,4,0,"H",12,"Y",1,11,9,4,7,65
41,"Travel_Rarely","Sales",16,2,2,"Female",3,1,1,"L","N",3,"N","Sales Representative",3140,21728,1,"Yes",22,4,0,"L",4,"N",2,4,3,0,2,22
29,"Travel_Rarely","Sales",24,3,2,"Female",1,1,1,"L","Y",3,"N","Sales Representative",2760,14630,5,"No",13,3,0,"L",2,"N",3,2,2,2,2,37
53,"Travel_Rarely","Research & Development",13,3,4,"Male",4,4,2,"L","Y",2,"Y","Research Director",16598,19764,3,"No",12,2,0,"H",35,"Y",2,9,8,8,8,62
33,"Travel_Rarely","Research & Development",2,3,4,"Female",3,1,2,"L","N",1,"N","Research and Design Specialists",2756,4673,1,"No",13,4,1,"L",8,"N",3,8,7,1,6,41
38,"Travel_Rarely","Finance",11,3,2,"Male",3,3,2,"L","N",1,"Y","Accountant",8891,9780,4,"Yes",16,2,0,"H",7,"N",3,6,5,2,3,35
48,"Travel_Rarely","Production",23,2,1,"Male",2,3,2,"L","N",2,"N","Machinists",5381,19294,9,"Yes",13,4,0,"L",23,"N",3,1,0,0,0,44
51,"Travel_Frequently","Research & Development",20,4,1,"Male",1,3,2,"L","Y",2,"Y","Manufacturing Director",10650,25150,2,"No",15,4,0,"L",18,"N",3,4,2,0,3,46
32,"Travel_Rarely","Research & Development",5,2,4,"Female",2,2,4,"L","Y",2,"Y","Research and Design Specialists",5878,15624,2,"No",12,1,1,"H",12,"Y",3,7,1,2,5,74
30,"Travel_Rarely","IT_Support",8,4,2,"Female",2,4,1,"H","Y",3,"N","Machinists",NA,5851,7,"No",15,4,0,"H",10,"N",2,9,3,2,6,73
34,"Travel_Frequently","Production",14,4,1,"Female",2,1,1,"L","N",1,"Y","Production Supervisors",6739,7413,8,"No",20,4,1,"L",10,"Y",1,6,4,1,5,33
42,"Travel_Frequently","Sales",21,3,3,"Male",3,4,2,"L","Y",3,"Y","Sales Executive",13758,2447,7,"Yes",12,2,0,"L",22,"N",2,21,9,13,14,44
24,"Non-Travel","Production",1,1,1,"Male",2,1,1,"L","Y",3,"Y","Machinists",3162,10778,8,"No",17,4,0,"L",6,"Y",2,5,2,3,4,51
27,"Travel_Frequently","Production",11,4,1,"Female",3,2,4,"L","N",3,"N","Production Supervisors",5435,5979,1,"No",18,4,0,"L",9,"N",1,6,6,1,4,35
36,"Travel_Rarely","Research & Development",1,1,3,"Male",3,2,2,"L","Y",3,"Y","Customercare Representative",6586,4821,5,"Yes",17,1,1,"L",17,"Y",2,16,8,4,11,61
28,"Travel_Rarely","Production",20,4,4,"Male",2,1,1,"L","Y",2,"Y","Machinists",3196,12449,8,"No",12,3,3,"L",6,"Y",3,6,5,3,3,58
25,"Travel_Rarely","Sales",8,2,3,"Male",2,1,1,"H","N",1,"N","Sales Representative",2413,18798,8,"Yes",18,3,3,"L",1,"N",3,1,0,0,0,23
57,"Travel_Rarely","Research & Development",11,2,2,"Male",4,2,4,"H","Y",2,"Y","Research and Design Specialists",4900,2721,2,"No",24,1,1,"H",13,"Y",2,12,9,2,8,67
28,"Travel_Rarely","Research & Development",1,1,1,"Male",2,1,2,"L","Y",2,"Y","Research and Design Specialists",3201,19911,1,"No",17,1,0,"H",6,"Y",1,5,3,0,4,72
42,"Travel_Rarely","Human Resources",6,3,3,"Female",3,4,1,"H","N",3,"Y","Manager",16799,16616,9,"No",14,3,1,"H",21,"Y",3,20,7,0,9,58
37,"Travel_Rarely","Research & Development",13,2,2,"Male",3,1,2,"L","N",3,"N","Research and Design Specialists",3022,10227,4,"No",21,1,0,"L",8,"Y",3,1,0,0,0,47
30,"Travel_Rarely","Research & Development",24,3,4,"Female",3,1,2,"L","Y",3,"N","Research and Design Specialists",2657,8556,5,"Yes",11,3,0,"L",8,"N",3,5,2,0,4,44
45,"Travel_Rarely","Finance",8,4,2,"Female",2,2,2,"L","N",3,"Y","Accountant",9064,9970,9,"Yes",17,4,1,"H",8,"N",2,6,4,2,3,50
28,"Travel_Rarely","Finance",3,3,2,"Male",2,3,2,"L","N",1,"Y","Accountant",9954,10949,8,"No",18,4,1,"L",9,"Y",3,4,3,2,7,42
34,"Travel_Frequently","Research & Development",6,4,3,"Male",4,2,1,"L","Y",2,"Y","Manufacturing Director",4724,17000,2,"No",13,1,1,"L",9,"Y",3,9,7,7,2,56
22,"Travel_Rarely","Research & Development",15,1,4,"Male",3,1,2,"L","Y",3,"Y","Research and Design Specialists",2472,26092,8,"Yes",23,1,0,"H",1,"Y",3,1,0,0,0,54
37,"Travel_Rarely","Research & Development",8,4,4,"Male",3,2,2,"L","N",3,"N","Research and Design Specialists",4284,13588,1,"Yes",22,3,1,"H",16,"N",3,5,3,0,4,42
47,"Travel_Rarely","Sales",15,4,4,"Male",3,2,2,"L","N",1,"N","Sales Executive",4960,11825,1,"No",12,4,0,"L",20,"N",3,7,7,1,7,48
41,"Travel_Rarely","Research & Development",7,3,2,"Female",3,5,2,"H","Y",2,"Y","Research Director",19545,16280,1,"No",12,4,0,"H",23,"N",3,22,15,15,8,69
38,"Travel_Frequently","Research & Development",17,4,3,"Male",3,1,1,"H","Y",1,"Y","Research and Design Specialists",2821,2997,5,"No",16,1,1,"L",8,"Y",3,2,2,2,2,51
54,"Travel_Rarely","Sales",8,3,4,"Female",3,2,2,"H","N",3,"Y","Sales Executive",5940,17011,2,"No",14,4,1,"L",16,"Y",3,6,2,0,5,52
43,"Non-Travel","Research & Development",14,3,4,"Male",4,1,4,"H","Y",3,"Y","Research and Design Specialists",2089,5228,4,"No",14,4,3,"H",7,"Y",4,5,4,2,2,64
45,"Travel_Rarely","Sales",23,3,4,"Male",3,3,2,"L","N",3,"Y","Sales Executive",10761,19239,7,"Yes",12,3,1,"L",18,"N",3,5,4,0,2,49
53,"Travel_Rarely","Sales",15,2,2,"Male",3,2,1,"H","N",3,"Y","Sales Representative",2306,16047,2,"Yes",20,4,1,"L",13,"Y",1,7,7,4,5,56
33,"Travel_Rarely","Sales",7,4,1,"Female",3,2,1,"H","N",1,"Y","Sales Executive",8224,18385,9,"Yes",17,1,0,"L",6,"N",3,5,2,0,3,35
33,"Travel_Frequently","Research & Development",17,4,4,"Female",3,3,2,"H","N",2,"Y","Manager",11878,23364,6,"No",11,2,2,"H",12,"Y",3,10,6,8,8,72
30,"Travel_Rarely","Research & Development",9,3,3,"Female",2,2,2,"H","Y",2,"Y","Manufacturing Director",6877,20234,1,"Yes",24,2,0,"L",12,"Y",2,0,0,0,0,61
22,"Travel_Frequently","Research & Development",12,4,3,"Male",2,1,2,"H","N",3,"Y","Research and Design Specialists",2853,4223,1,"Yes",11,2,1,"L",1,"Y",3,0,0,0,0,54
35,"Non-Travel","Sales",14,2,3,"Female",2,3,2,"H","N",3,"Y","Sales Executive",10377,13755,4,"Yes",11,2,1,"L",16,"Y",2,13,2,4,12,62
43,"Travel_Rarely","Finance",5,3,1,"Male",3,3,1,"L","N",1,"Y","Accountant",8164,8980,8,"Yes",18,3,1,"H",7,"Y",3,8,2,2,3,32
34,"Travel_Rarely","Research & Development",23,3,4,"Female",3,2,2,"L","N",2,"Y","Research and Design Specialists",5433,19332,9,"No",12,3,1,"L",11,"Y",3,11,8,7,9,62
39,"Travel_Rarely","Finance",25,3,1,"Male",2,2,1,"L","N",2,"Y","Accountant",9923,10915,2,"No",15,3,0,"L",8,"N",1,6,5,3,6,48
54,"Travel_Rarely","Sales",23,3,1,"Male",3,2,1,"H","Y",3,"Y","IT specialists",8450,9295,6,"No",20,1,0,"L",7,"Y",1,6,5,2,3,59
38,"Travel_Frequently","Research & Development",22,3,1,"Male",2,2,2,"H","Y",3,"Y","Customercare Representative",6288,4284,6,"No",15,3,1,"L",13,"Y",2,4,3,1,2,70
40,"Travel_Rarely","Finance",7,3,2,"Male",2,2,1,"L","Y",3,"Y","Accountant",8835,9719,9,"No",20,2,0,"L",7,"N",2,8,7,3,7,74
33,"Travel_Rarely","Production",6,2,1,"Female",3,1,1,"L","N",3,"N","Machinists",2707,21509,7,"No",20,1,0,"L",13,"N",4,9,7,1,7,39
30,"Travel_Rarely","Production",10,1,2,"Male",2,1,2,"L","Y",3,"N","Machinists",2720,11162,0,"No",13,4,0,"L",6,"N",3,5,3,1,2,44
42,"Travel_Frequently","Production",22,4,1,"Male",4,2,3,"L","N",1,"Y","Production Supervisors",7413,8896,2,"No",15,2,1,"L",8,"N",3,2,2,1,4,34
33,"Travel_Rarely","Finance",1,3,2,"Male",2,2,2,"L","Y",1,"Y","Accountant",9800,10780,6,"No",18,1,0,"L",5,"Y",3,10,7,3,7,64
35,"Travel_Rarely","Research & Development",1,4,4,"Female",4,1,3,"H","Y",3,"Y","Research and Design Specialists",2506,13301,1,"No",13,3,0,"H",7,"Y",3,2,2,2,2,83
57,"Travel_Rarely","Sales",23,3,1,"Male",2,4,1,"L","N",2,"N","Manager",14118,22102,3,"No",12,3,1,"L",32,"N",2,1,0,0,0,34
27,"Non-Travel","Research & Development",9,3,3,"Male",2,1,1,"H","N",3,"Y","Research and Design Specialists",2566,25326,1,"Yes",15,4,1,"L",1,"Y",2,1,1,0,1,55
33,"Travel_Rarely","Research & Development",9,3,3,"Male",3,3,2,"H","Y",3,"Y","Research Director",11691,25995,2,"No",11,4,0,"L",14,"Y",4,13,9,3,7,68
34,"Travel_Rarely","Finance",22,4,2,"Female",2,2,2,"L","N",2,"Y","Accountant",9513,10464,8,"Yes",18,1,0,"H",9,"N",2,2,7,3,6,47
28,"Travel_Rarely","Production",15,3,3,"Male",2,1,2,"L","Y",3,"N","Machinists",2028,12947,5,"Yes",14,2,0,"L",6,"N",3,4,2,0,3,30
31,"Non-Travel","Research & Development",3,3,2,"Male",3,2,2,"L","Y",3,"Y","Manufacturing Director",9936,3787,8,"No",19,2,0,"L",10,"Y",3,9,4,1,7,70
56,"Travel_Rarely","Research & Development",24,3,3,"Female",3,1,4,"H","N",3,"N","Research and Design Specialists",4257,13939,4,"Yes",18,3,1,"H",19,"Y",3,2,2,2,2,65
30,"Travel_Rarely","Sales",10,5,3,"Male",3,2,1,"L","N",1,"N","Sales Executive",5304,25275,6,"No",23,4,1,"L",10,"N",2,8,7,7,7,47
26,"Travel_Rarely","Research & Development",5,1,4,"Male",4,3,3,"L","N",2,"N","Machinists",5100,5610,6,"No",15,1,1,"H",6,"Y",1,4,7,1,3,75
35,"Travel_Rarely","Finance",17,3,2,"Female",3,3,3,"H","Y",3,"Y","Accountant",8184,9002,2,"Yes",20,2,0,"L",6,"Y",3,2,5,1,2,51
41,"Travel_Rarely","Production",15,4,3,"Male",3,1,1,"H","N",1,"Y","Machinists",2238,6961,2,"No",21,4,1,"L",7,"Y",3,5,0,1,4,51
52,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"L","N",3,"N","Research and Design Specialists",4941,17747,2,"No",15,1,0,"L",11,"N",2,8,2,7,7,43
22,"Non-Travel","Production",24,2,4,"Male",4,1,2,"H","N",2,"Y","Machinists",2935,7324,1,"Yes",13,2,2,"L",1,"Y",2,1,0,0,0,52
29,"Travel_Rarely","Research & Development",15,3,4,"Female",2,1,1,"L","Y",3,"Y","Research and Design Specialists",2404,11479,8,"Yes",20,3,0,"L",3,"Y",3,0,0,0,0,58
40,"Travel_Rarely","Production",23,4,2,"Male",3,1,2,"L","Y",2,"Y","Machinists",2387,6762,5,"No",22,3,1,"L",7,"Y",3,4,2,0,3,68
29,"Travel_Rarely","Research & Development",9,3,4,"Male",3,1,1,"L","N",3,"N","Research and Design Specialists",2201,18168,9,"No",16,4,0,"L",6,"N",3,3,2,1,2,40
60,"Travel_Rarely","Research & Development",25,4,3,"Male",1,3,2,"L","Y",3,"Y","Customercare Representative",10883,20467,7,"No",20,3,1,"L",19,"Y",4,1,0,0,0,59
32,"Travel_Frequently","Finance",9,4,1,"Female",2,3,1,"L","Y",3,"Y","Accountant",9797,10777,2,"No",15,1,1,"L",8,"Y",2,6,2,3,7,74
33,"Travel_Frequently","Research & Development",21,2,1,"Female",3,3,2,"H","N",2,"Y","Research Director",13458,15146,1,"Yes",12,3,0,"H",15,"Y",3,15,14,8,12,70
37,"Travel_Rarely","Research & Development",22,3,4,"Female",3,1,1,"L","Y",3,"N","Research and Design Specialists",2115,15881,1,"No",12,2,0,"L",17,"N",3,17,12,5,7,37
32,"Travel_Rarely","Production",10,4,3,"Female",2,1,2,"L","Y",1,"Y","Machinists",2837,15919,5,"No",13,3,0,"L",6,"Y",3,6,2,4,1,59
22,"Travel_Rarely","Research & Development",15,3,4,"Male",4,1,4,"H","Y",3,"Y","Research and Design Specialists",2328,12392,1,"Yes",16,1,1,"H",4,"Y",2,4,2,2,2,64
38,"Travel_Rarely","Finance",11,4,1,"Male",2,3,1,"L","N",3,"Y","Accountant",8789,9668,7,"Yes",16,4,1,"L",6,"N",2,3,2,2,4,48
35,"Travel_Frequently","Production",6,3,2,"Female",3,2,2,"H","N",3,"Y","Machinists",4425,15986,5,"No",11,4,0,"H",10,"Y",3,6,2,1,2,70
25,"Travel_Rarely","Production",4,1,4,"Male",3,1,2,"L","Y",3,"N","Machinists",3977,7298,5,"Yes",19,3,1,"L",7,"Y",2,2,2,0,2,66
34,"Travel_Rarely","Production",6,3,2,"Male",3,1,1,"L","N",3,"N","Machinists",2008,6896,5,"No",14,2,2,"L",1,"N",3,1,0,1,0,47
25,"Travel_Rarely","Sales",2,2,1,"Female",3,2,4,"L","Y",3,"Y","Sales Executive",4907,13684,2,"Yes",22,2,1,"L",6,"Y",2,5,3,0,4,69
30,"Travel_Rarely","Sales",1,3,4,"Female",2,2,2,"H","N",3,"Y","Sales Executive",6118,5431,1,"No",13,3,3,"L",10,"Y",3,10,9,1,2,54
24,"Travel_Rarely","Production",17,1,4,"Female",2,2,1,"L","N",3,"N","Manufacturing Director",4377,24117,8,"No",15,2,2,"L",5,"N",3,4,2,3,2,40
43,"Travel_Rarely","Research & Development",14,3,1,"Male",2,4,1,"H","N",2,"Y","Research Director",14336,4345,1,"No",11,3,1,"L",25,"Y",3,25,10,3,9,51
40,"Travel_Frequently","Research & Development",18,2,3,"Female",2,2,2,"L","Y",2,"Y","Research and Design Specialists",4422,21203,7,"Yes",13,4,1,"L",16,"Y",1,1,1,0,0,59
41,"Travel_Rarely","Human Resources",8,4,2,"Male",2,5,2,"H","N",3,"Y","Manager",19141,8861,7,"No",15,2,3,"L",23,"Y",2,21,6,12,6,61
35,"Travel_Rarely","Research & Development",18,4,3,"Male",2,2,2,"H","N",3,"Y","Customercare Representative",6540,19394,9,"No",19,3,0,"H",10,"Y",3,1,1,0,0,70
27,"Travel_Rarely","Research & Development",18,3,2,"Female",4,1,3,"L","Y",1,"Y","Research and Design Specialists",3517,22490,2,"No",17,1,0,"L",5,"Y",3,3,2,0,2,71
21,"Travel_Frequently","Production",6,2,1,"Female",2,1,2,"H","N",3,"N","Machinists",2625,25308,2,"No",20,3,0,"H",2,"N",1,2,2,2,2,24
46,"Travel_Rarely","Research & Development",7,4,4,"Male",3,5,1,"H","Y",2,"Y","Research Director",19627,21445,1,"No",17,4,2,"L",23,"Y",3,2,2,2,2,56
46,"Travel_Rarely","Sales",23,4,4,"Male",4,4,2,"L","Y",3,"Y","Manager",17567,3156,3,"No",15,2,0,"H",27,"Y",1,26,0,0,12,70
